slug,mpn,legacy_pdf_url,key_type
stm32g070rbt6,STM32G070RBT6,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/stm32g070rbt6.pdf,MPN_KEY
stm32f072cbt6,STM32F072CBT6,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/stm32f072cbt6.pdf,MPN_KEY
stm32h743zit6,STM32H743ZIT6,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/stm32h743zit6.pdf,MPN_KEY
stm32g031g8u6,STM32G031G8U6,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/stm32g031g8u6.pdf,MPN_KEY
stm32h723vgh6,STM32H723VGH6,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/stm32h723vgh6.pdf,MPN_KEY
stm32f429igt6,STM32F429IGT6,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/stm32f429igt6.pdf,MPN_KEY
stm32g431kbu6,STM32G431KBU6,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/stm32g431kbu6.pdf,MPN_KEY
stm8s003k3t6ctr,STM8S003K3T6CTR,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/stm8s003k3t6ctr.pdf,MPN_KEY
atmega64aau,ATMEGA64A-AU,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C9435.pdf,C_KEY
atmega328pmu,ATMEGA328P-MU,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/atmega328p-mu.pdf,MPN_KEY
atsamd21g18aau,ATSAMD21G18A-AU,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/atsamd21g18a-au.pdf,MPN_KEY
pic16f1933iss,PIC16F1933-I/SS,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/pic16f1933-i-ss.pdf,MPN_KEY
msp430f247tpmr,MSP430F247TPMR,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/msp430f247tpmr.pdf,MPN_KEY
tms320f28069pzt,TMS320F28069PZT,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/tms320f28069pzt.pdf,MPN_KEY
lpc1765fbd100k,LPC1765FBD100K,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/lpc1765fbd100k.pdf,MPN_KEY
lpc824m201jhi33y,LPC824M201JHI33Y,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/lpc824m201jhi33y.pdf,MPN_KEY
gd32f303rct6,GD32F303RCT6,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/gd32f303rct6.pdf,MPN_KEY
at32f415cbt7,AT32F415CBT7,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/at32f415cbt7.pdf,MPN_KEY
txb0104pwr,TXB0104PWR,https://pub-fd1103d4a7c9cbf10d74caaaade.r2.dev/datasheets/pdf/76/767349328f431d52c4417fc27e4d4cc6670992e9b2861249c7c2f506bf9cb45d.pdf,MPN_KEY
gcm21br72a104ka37l,GCM21BR72A104KA37L,https://pub-fd1103d4a7c9cbf10d74caaaade.r2.dev/datasheets/pdf/a1/a1fc7be28f1f936c5aa3a6145f90f565941d1d6e97ef50f656605e807dca9400.pdf,MPN_KEY
dlw21hn900sq2l,DLW21HN900SQ2L,https://pub-fd1103d4a7c9cbf10d74caaaade.r2.dev/datasheets/pdf/94/94ee05540e3b6764b987fb37927639688755d76157324279a6bb221cca54b7aa.pdf,MPN_KEY
bc81740215,"BC817-40,215",https://pub-fd1103d4a7c9cbf10d74caaaade.r2.dev/datasheets/pdf/db/dbbbeafcbf13eb3d579ef03061a955c32d5ed3fa39470935ff826b4eb513b70e.pdf,MPN_KEY
rc0402fr075k1l,RC0402FR-075K1L,https://pub-fd1103d4a7c9cbf10d74caaaade.r2.dev/datasheets/pdf/e7/e7dbabb0611925227ccfc429c14c8833a7b1f2c755684444124446f20b22a229.pdf,MPN_KEY
cus10s30h3f,"CUS10S30,H3F",https://pub-fd1103d4a7c9cbf10d74caaaade.r2.dev/datasheets/pdf/b1/b1644d3829b7afc2a8cad93e318109b5b52f47b65d118471da4f7150a1b741a5.pdf,MPN_KEY
ap64350sp13,AP64350SP-13,https://pub-fd1103d4a7c9cbf10d74caaaade.r2.dev/datasheets/pdf/bb/bb9aa134375fc5b87433141e477aff20aee1a8766d922c6d9b9ace1f56539f48.pdf,MPN_KEY
opa197idbvr,OPA197IDBVR,https://pub-fd1103d4a7c9cbf10d74caaaade.r2.dev/datasheets/pdf/83/8331b5f781021e5881e7d96fb11493d597457825599046c59de1c197e38f0bf7.pdf,MPN_KEY
stm32g070cbt6,STM32G070CBT6,https://pub-fd1103d4a7c9cbf10d74caaaade.r2.dev/datasheets/pdf/29/29c4b367c493f973db28a8d46d2cbd9d267382e1f29e369f8edaade058bb4611.pdf,MPN_KEY
csd25402q3a,CSD25402Q3A,https://pub-fd1103d4a7c9cbf10d74caaaade.r2.dev/datasheets/pdf/f5/f54490ac9ba3e42c8f5ffb6be00fb003874d4924df7bad24a81b8c8daee0d71a.pdf,MPN_KEY
lm321,LM321,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/lm321.pdf,MPN_KEY
lm393dt,LM393DT,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/lm393dt.pdf,MPN_KEY
aoz1282ci,AOZ1282CI,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/pdf/41/414ab6b53dfcb03fee5ed8d219f4df7979f5a9fb9103852f301dd29d44fa04ba.pdf,MPN_KEY
b540c13f,B540C-13-F,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/pdf/1b/1b1de94df0a7729f4a69a885edd54213594acdce3cd6d4fa072961431ddf71ff.pdf,MPN_KEY
smbj50a,SMBJ5.0A,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C83333.pdf,C_KEY
grm155r71h102ka01d,GRM155R71H102KA01D,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/pdf/92/920638f3f0227219941295c2dfd3318c311a5f37f6409fc64f6a1d1b62b1fae0.pdf,MPN_KEY
lmv358idr,LMV358IDR,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/pdf/64/6449738675356db229453d26ea49328ff8a7ab85bd587d32001ed06983f9c644.pdf,MPN_KEY
op07cdr,OP07CDR,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/pdf/c6/c6128fa9c710624e8c19f612b82dacf369f79f26f6e0cffb25faf285ed936a4d.pdf,MPN_KEY
st3485ebdr,ST3485EBDR,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/pdf/ae/ae974ab5146382f0b0064e9ec0ff683ddba0094fc3c10dbd9465b0fb4f06e8bb.pdf,MPN_KEY
irf4905pbf,IRF4905PBF,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/pdf/96/96e8dd3d13fc0bb1fec78fa7355fdcee5f2e6ca00ca8625e7ebe3a4a850c0091.pdf,MPN_KEY
sn74lvc14apwr,SN74LVC14APWR,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/pdf/93/93653cf7ae041d96b49a47bd5f68500649a5fcd7977236f89cb8debbdc63e78f.pdf,MPN_KEY
stm32h7b0vbt6,STM32H7B0VBT6,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/pdf/ee/eeb37a566bb0f97eee4feb91d4c54eda4bec11461bc74a2c35311b40277ea5e2.pdf,MPN_KEY
b3u1000p,B3U-1000P,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/pdf/ab/abb75a2524e2457df42b3d197b2a7d8a04307ee0d4c85e3c70852c75c505b44a.pdf,MPN_KEY
sm04bsrsstblfsn,SM04B-SRSS-TB(LF)(SN),https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C160404.pdf,C_KEY
ad5791bruz,AD5791BRUZ,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/pdf/0d/0d17ccf41a167767a22a1cb350f30f480a324bcd072195840eb3ff9c59e5a85b.pdf,MPN_KEY
rc0603fr0710rl,RC0603FR-0710RL,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/pdf/e7/e7dbabb0611925227ccfc429c14c8833a7b1f2c755684444124446f20b22a229.pdf,MPN_KEY
w25q256jvfiq,W25Q256JVFIQ,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/pdf/0f/0f18a76476aee73589ca85fcf106a608003195a0f0e4daad8fdc22ca090da31b.pdf,MPN_KEY
bq21040dbvr,BQ21040DBVR,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/pdf/ea/ea07b50f7efa6f617d15dd23b91cc7108b29831537d93a36dda6d27ac85410a3.pdf,MPN_KEY
hdc2010ypar,HDC2010YPAR,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/pdf/50/508c8ad08f1e5a6c6d8a4295d8e1410526d84236107709cf643e1cca73e9d887.pdf,MPN_KEY
max3232ipwr,MAX3232IPWR,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/max3232ipwr.pdf,MPN_KEY
pca9306dcur,PCA9306DCUR,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/pca9306dcur.pdf,MPN_KEY
sn6501dbvr,SN6501DBVR,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/sn6501dbvr.pdf,MPN_KEY
grm155r62a104ke14d,GRM155R62A104KE14D,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/grm155r62a104ke14d.pdf,MPN_KEY
sn74lv1t34dbvr,SN74LV1T34DBVR,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C100024.pdf,C_KEY
grm188z71c475ke21d,GRM188Z71C475KE21D,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/grm188z71c475ke21d.pdf,MPN_KEY
grm188r72a104ka35d,GRM188R72A104KA35D,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C77058.pdf,C_KEY
sn74ahct1g125dbvr,SN74AHCT1G125DBVR,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/sn74ahct1g125dbvr.pdf,MPN_KEY
grm31cr60j227me11l,GRM31CR60J227ME11L,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/grm31cr60j227me11l.pdf,MPN_KEY
grm1885c1h472ja01d,GRM1885C1H472JA01D,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/grm1885c1h472ja01d.pdf,MPN_KEY
grm155r71c104ka88d,GRM155R71C104KA88D,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/grm155r71c104ka88d.pdf,MPN_KEY
grm155r71e103ka01d,GRM155R71E103KA01D,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/grm155r71e103ka01d.pdf,MPN_KEY
sn74lvc1g17dbvr,SN74LVC1G17DBVR,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/sn74lvc1g17dbvr.pdf,MPN_KEY
thvd1400dr,THVD1400DR,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/thvd1400dr.pdf,MPN_KEY
cl31a106kbhnnne,CL31A106KBHNNNE,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/cl31a106kbhnnne.pdf,MPN_KEY
cc0603krx7r9bb104,CC0603KRX7R9BB104,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/cc0603krx7r9bb104.pdf,MPN_KEY
cl10a106kp8nnnc,CL10A106KP8NNNC,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/cl10a106kp8nnnc.pdf,MPN_KEY
cl10b105ka8nnnc,CL10B105KA8NNNC,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/cl10b105ka8nnnc.pdf,MPN_KEY
cl05a105ko5nnnc,CL05A105KO5NNNC,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/cl05a105ko5nnnc.pdf,MPN_KEY
cl21a106kaynnne,CL21A106KAYNNNE,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/cl21a106kaynnne.pdf,MPN_KEY
bcx5616115,"BCX56-16,115",https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C100026.pdf,C_KEY
cc0603krx7r9bb102,CC0603KRX7R9BB102,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C100040.pdf,C_KEY
rc0603fr070rl,RC0603FR-070RL,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C100044.pdf,C_KEY
s9keaz128amlk,S9KEAZ128AMLK,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C100100.pdf,C_KEY
sn74hc00dr,SN74HC00DR,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C10090.pdf,C_KEY
sn74lvc1g3157dbvr,SN74LVC1G3157DBVR,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C10426.pdf,C_KEY
lm317lcdr,LM317LCDR,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C105219.pdf,C_KEY
tl431aqdbzr,TL431AQDBZR,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C105255.pdf,C_KEY
tmp75aidgkr,TMP75AIDGKR,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C105258.pdf,C_KEY
txb0104rutr,TXB0104RUTR,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C105266.pdf,C_KEY
mpz1608s101atah0,MPZ1608S101ATAH0,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C107332.pdf,C_KEY
tl074idt,TL074IDT,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C107644.pdf,C_KEY
ltm4644eypbf,LTM4644EY#PBF,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C108020.pdf,C_KEY
ltv356tb,LTV-356T-B,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C10804.pdf,C_KEY
bzx84c12215,"BZX84-C12,215",https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C108437.pdf,C_KEY
lm2664m6xnopb,LM2664M6X/NOPB,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C108573.pdf,C_KEY
uln2001d,ULN2001D,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C108905.pdf,C_KEY
35zlh100mefc63x11,35ZLH100MEFC6.3X11,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C109392.pdf,C_KEY
max3221cpwr,MAX3221CPWR,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C109444.pdf,C_KEY
ixdd614ci,IXDD614CI,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C109458.pdf,C_KEY
opa2192idr,OPA2192IDR,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C110074.pdf,C_KEY
uc2845bd1013tr,UC2845BD1013TR,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C111203.pdf,C_KEY
at24c64dxhmt,AT24C64D-XHM-T,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C111440.pdf,C_KEY
tps2553dbvr1,TPS2553DBVR-1,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C111738.pdf,C_KEY
rc4558idr,RC4558IDR,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C111851.pdf,C_KEY
max3051ekat,MAX3051EKA+T,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C112005.pdf,C_KEY
lm317lipk,LM317LIPK,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C112537.pdf,C_KEY
mx116l,MX116L,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C113342.pdf,C_KEY
w25x40clsnig,W25X40CLSNIG,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C113674.pdf,C_KEY
tmc2208lat,TMC2208-LA-T,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C115944.pdf,C_KEY
tps2546rter,TPS2546RTER,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C117009.pdf,C_KEY
fod3120,FOD3120,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C119030.pdf,C_KEY
ad8237armzr7,AD8237ARMZ-R7,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C12086.pdf,C_KEY
xfl4020222mec,XFL4020-222MEC,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C122469.pdf,C_KEY
tlv62130rgtr,TLV62130RGTR,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C122479.pdf,C_KEY
tps61165drvr,TPS61165DRVR,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C122568.pdf,C_KEY
mcp2515iso,MCP2515-I/SO,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C12368.pdf,C_KEY
sn74lvc2g14dbvr,SN74LVC2G14DBVR,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C12401.pdf,C_KEY
ltv817sta1,LTV-817S-TA1,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C125121.pdf,C_KEY
uwt1h221mnl1gs,UWT1H221MNL1GS,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C125977.pdf,C_KEY
mcp3021a5teot,MCP3021A5T-E/OT,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C128576.pdf,C_KEY
mcp23s17tess,MCP23S17T-E/SS,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C128577.pdf,C_KEY
ft230xqr,FT230XQ-R,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C128629.pdf,C_KEY
lp298133dbvr,LP2981-33DBVR,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C129997.pdf,C_KEY
abs0732768khzt,ABS07-32.768KHZ-T,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C130253.pdf,C_KEY
dsei3012a,DSEI30-12A,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C130472.pdf,C_KEY
hef4543bt653,"HEF4543BT,653",https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C131489.pdf,C_KEY
tps3701ddcr,TPS3701DDCR,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C132788.pdf,C_KEY
apsg250ell331mjb5s,APSG250ELL331MJB5S,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C133439.pdf,C_KEY
pic18f6722ipt,PIC18F6722-I/PT,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C1337388.pdf,C_KEY
mcp41010tisn,MCP41010T-I/SN,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C136395.pdf,C_KEY
c0805c104k1racauto,C0805C104K1RACAUTO,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C141125.pdf,C_KEY
pic16f1828iss,PIC16F1828-I/SS,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C14132.pdf,C_KEY
mcp6293tech,MCP6293T-E/CH,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C141784.pdf,C_KEY
mic94325ymttr,MIC94325YMT-TR,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C144174.pdf,C_KEY
stw33n60m2,STW33N60M2,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C146206.pdf,C_KEY
max253esat,MAX253ESA+T,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C148123.pdf,C_KEY
0805w8f1003t5e,0805W8F1003T5E,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C149504.pdf,C_KEY
dsp812a,DSP8-12A,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C150425.pdf,C_KEY
mcp1700t1802ett,MCP1700T-1802E/TT,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C150796.pdf,C_KEY
smbj30a,SMBJ30A,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C151917.pdf,C_KEY
bep0080sb,BEP0080SB,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C152011.pdf,C_KEY
ixdd630yi,IXDD630YI,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C1524124.pdf,C_KEY
cl05b104ko5nnnc,CL05B104KO5NNNC,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C1525.pdf,C_KEY
ad8539arzreel7,AD8539ARZ-REEL7,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C154930.pdf,C_KEY
t520d477m006ate025,T520D477M006ATE025,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C156460.pdf,C_KEY
ekmz421vsn681mr50s,EKMZ421VSN681MR50S,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C1582613.pdf,C_KEY
cl10b221kb8nnnc,CL10B221KB8NNNC,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C1603.pdf,C_KEY
ltstc191tbkt5a,LTST-C191TBKT-5A,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C161620.pdf,C_KEY
atmega8aau,ATMEGA8A-AU,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C16190.pdf,C_KEY
tlv62568dbvr,TLV62568DBVR,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C163219.pdf,C_KEY
cl10c200jb8nnnc,CL10C200JB8NNNC,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C1648.pdf,C_KEY
fnr4020s4r7mt,FNR4020S4R7MT,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C167828.pdf,C_KEY
cl21a106kpfnnne,CL21A106KPFNNNE,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C17024.pdf,C_KEY
max14919aatpt,MAX14919AATP+T,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C17347297.pdf,C_KEY
vuo8218no7,VUO82-18NO7,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C17506092.pdf,C_KEY
d5116an9cxgxnu,D5116AN9CXGXN-U,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C17616173.pdf,C_KEY
0805w8f4700t5e,0805W8F4700T5E,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C17710.pdf,C_KEY
pdta124et215,"PDTA124ET,215",https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C179407.pdf,C_KEY
pmeg6020ep115,"PMEG6020EP,115",https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C179433.pdf,C_KEY
pmv40un2r,PMV40UN2R,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C179442.pdf,C_KEY
tlc2252aipwr,TLC2252AIPWR,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C182040.pdf,C_KEY
b1515s1wr3,B1515S-1WR3,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C18212314.pdf,C_KEY
tcan1044vdrq1,TCAN1044VDRQ1,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C1852061.pdf,C_KEY
c1206c473kcracauto,C1206C473KCRACAUTO,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C1864478.pdf,C_KEY
lm4040cim3x41nopb,LM4040CIM3X-4.1/NOPB,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C1880352.pdf,C_KEY
nrf52840qiaar,NRF52840-QIAA-R,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C190794.pdf,C_KEY
gd5f1gm7ueyigr,GD5F1GM7UEYIGR,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C19193269.pdf,C_KEY
mcp6042tisn,MCP6042T-I/SN,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C19250.pdf,C_KEY
bq25756rrvr,BQ25756RRVR,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C19272232.pdf,C_KEY
tps562242drlr,TPS562242DRLR,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C19272253.pdf,C_KEY
mcp9808temc,MCP9808T-E/MC,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C194710.pdf,C_KEY
ma021g00,MA021G00,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C19724713.pdf,C_KEY
max3232euet,MAX3232EUE+T,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C19767.pdf,C_KEY
ua78m05cdcyr,UA78M05CDCYR,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C201654.pdf,C_KEY
tca9517adgkr,TCA9517ADGKR,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C201698.pdf,C_KEY
tc4427aeoa713,TC4427AEOA713,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C20551.pdf,C_KEY
sn74lvc1g132dckr,SN74LVC1G132DCKR,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C205992.pdf,C_KEY
25lc040atisn,25LC040AT-I/SN,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C2061086.pdf,C_KEY
ad8656armzreel,AD8656ARMZ-REEL,https://pub-fd1103d4aed04a7c9cbf10d74caaaade.r2.dev/datasheets/C208582.pdf,C_KEY
