category_id,raw_name,canonical_name,parent,level,seo_slug,legacy_l1_slug,status,tier
CAT-2217,工具包,工具包,工具设备,2,industrial-mechanical-lcsc-11521,,active,B
CAT-2218,电动工具配件,电动工具配件,工具设备,2,industrial-mechanical-lcsc-11524,,active,B
CAT-2219,吸锡器,吸锡器,工具设备,2,industrial-mechanical-lcsc-11526,,active,B
CAT-2220,卷尺,卷尺,工具设备,2,industrial-mechanical-lcsc-11532,,active,B
CAT-2221,吹尘枪,吹尘枪,工具设备,2,industrial-mechanical-lcsc-11534,,active,B
CAT-2222,扳手套装,扳手套装,工具设备,2,industrial-mechanical-lcsc-11535,,active,B
CAT-2223,电烙铁套装,电烙铁套装,工具设备,2,industrial-mechanical-lcsc-11537,,active,B
CAT-2224,电烙铁/烙铁头,电烙铁/烙铁头,工具设备,2,industrial-mechanical-lcsc-11538,,active,B
CAT-2225,热风枪,热风枪,工具设备,2,industrial-mechanical-lcsc-11539,,active,B
CAT-2226,一字螺丝刀,一字螺丝刀,工具设备,2,industrial-mechanical-lcsc-11540,,active,B
CAT-2227,十字螺丝刀,十字螺丝刀,工具设备,2,industrial-mechanical-lcsc-11541,,active,B
CAT-2228,尖嘴钳,尖嘴钳,工具设备,2,industrial-mechanical-lcsc-11542,,active,B
CAT-2229,压接钳,压接钳,工具设备,2,industrial-mechanical-lcsc-11543,,active,B
CAT-2230,钢丝钳,钢丝钳,工具设备,2,industrial-mechanical-lcsc-11545,,active,B
CAT-2231,剥线钳,剥线钳,工具设备,2,industrial-mechanical-lcsc-11546,,active,B
CAT-2232,斜嘴钳,斜嘴钳,工具设备,2,industrial-mechanical-lcsc-11547,,active,B
CAT-2233,螺丝批套装,螺丝批套装,工具设备,2,industrial-mechanical-lcsc-11598,,active,B
CAT-2234,电讯工具套装,电讯工具套装,工具设备,2,industrial-mechanical-lcsc-11895,,active,B
CAT-2235,家用工具套装,家用工具套装,工具设备,2,industrial-mechanical-lcsc-11896,,active,B
CAT-2236,汽修工具套装,汽修工具套装,工具设备,2,industrial-mechanical-lcsc-11897,,active,B
CAT-2237,防爆工具套装,防爆工具套装,工具设备,2,industrial-mechanical-lcsc-11898,,active,B
CAT-2238,绝缘工具套装,绝缘工具套装,工具设备,2,industrial-mechanical-lcsc-11899,,active,B
CAT-2239,电子维修套装,电子维修套装,工具设备,2,industrial-mechanical-lcsc-11900,,active,B
CAT-2240,钻头套装,钻头套装,工具设备,2,industrial-mechanical-lcsc-11903,,active,B
CAT-2241,螺丝批头接杆,螺丝批头接杆,工具设备,2,industrial-mechanical-lcsc-11905,,active,B
CAT-2242,双头螺丝刀,双头螺丝刀,工具设备,2,industrial-mechanical-lcsc-11906,,active,B
CAT-2243,米字螺丝刀,米字螺丝刀,工具设备,2,industrial-mechanical-lcsc-11909,,active,B
CAT-2244,转换接头,转换接头,工具设备,2,industrial-mechanical-lcsc-11910,,active,B
CAT-2245,套筒螺丝刀,套筒螺丝刀,工具设备,2,industrial-mechanical-lcsc-11914,,active,B
CAT-2246,旋具头/旋具头手柄,旋具头/旋具头手柄,工具设备,2,industrial-mechanical-lcsc-11916,,active,B
CAT-2247,梅花螺丝刀,梅花螺丝刀,工具设备,2,industrial-mechanical-lcsc-11917,,active,B
CAT-2248,六角螺丝刀,六角螺丝刀,工具设备,2,industrial-mechanical-lcsc-11918,,active,B
CAT-2249,充磁器/退磁器,充磁器/退磁器,工具设备,2,industrial-mechanical-lcsc-11919,,active,B
CAT-2250,活动扳手,活动扳手,工具设备,2,industrial-mechanical-lcsc-11920,,active,B
CAT-2251,内六角扳手,内六角扳手,工具设备,2,industrial-mechanical-lcsc-11921,,active,B
CAT-2252,套筒扳手,套筒扳手,工具设备,2,industrial-mechanical-lcsc-11922,,active,B
CAT-2253,扭力扳手,扭力扳手,工具设备,2,industrial-mechanical-lcsc-11923,,active,B
CAT-2254,L型扳手,L型扳手,工具设备,2,industrial-mechanical-l,,active,B
CAT-2255,链条扳手,链条扳手,工具设备,2,industrial-mechanical-lcsc-11926,,active,B
CAT-2256,多功能扳手,多功能扳手,工具设备,2,industrial-mechanical-lcsc-11928,,active,B
CAT-2257,勾形扳手,勾形扳手,工具设备,2,industrial-mechanical-lcsc-11929,,active,B
CAT-2258,棘轮扳手,棘轮扳手,工具设备,2,industrial-mechanical-lcsc-11930,,active,B
CAT-2259,扭力倍增器,扭力倍增器,工具设备,2,industrial-mechanical-lcsc-11931,,active,B
CAT-2260,梅花扳手,梅花扳手,工具设备,2,industrial-mechanical-lcsc-11932,,active,B
CAT-2261,开口扳手,开口扳手,工具设备,2,industrial-mechanical-lcsc-11933,,active,B
CAT-2262,两用扳手,两用扳手,工具设备,2,industrial-mechanical-lcsc-11934,,active,B
CAT-2263,敲击扳手,敲击扳手,工具设备,2,industrial-mechanical-lcsc-11935,,active,B
CAT-2264,花形扳手,花形扳手,工具设备,2,industrial-mechanical-lcsc-11936,,active,B
CAT-2265,其它扳手,其它扳手,工具设备,2,industrial-mechanical-lcsc-11937,,active,B
CAT-2266,4角套筒,4角套筒,工具设备,2,industrial-mechanical-lcsc-11939,,active,B
CAT-2267,6角套筒,6角套筒,工具设备,2,industrial-mechanical-lcsc-11940,,active,B
CAT-2268,12角套筒,12角套筒,工具设备,2,industrial-mechanical-lcsc-11941,,active,B
CAT-2269,花形套筒,花形套筒,工具设备,2,industrial-mechanical-lcsc-11942,,active,B
CAT-2270,火花塞套筒,火花塞套筒,工具设备,2,industrial-mechanical-lcsc-11943,,active,B
CAT-2271,其它套筒,其它套筒,工具设备,2,industrial-mechanical-lcsc-11945,,active,B
CAT-2272,套筒套装,套筒套装,工具设备,2,industrial-mechanical-lcsc-11946,,active,B
CAT-2273,套筒转接头,套筒转接头,工具设备,2,industrial-mechanical-lcsc-11947,,active,B
CAT-2274,旋具套筒,旋具套筒,工具设备,2,industrial-mechanical-lcsc-11948,,active,B
CAT-2275,冲击套筒,冲击套筒,工具设备,2,industrial-mechanical-lcsc-11949,,active,B
CAT-2276,万向接头,万向接头,工具设备,2,industrial-mechanical-lcsc-11950,,active,B
CAT-2277,套筒延长杆,套筒延长杆,工具设备,2,industrial-mechanical-lcsc-11951,,active,B
CAT-2278,接杆,接杆,工具设备,2,industrial-mechanical-lcsc-11953,,active,B
CAT-2279,绝缘套筒,绝缘套筒,工具设备,2,industrial-mechanical-lcsc-11954,,active,B
CAT-2280,T型套筒扳手,T型套筒扳手,工具设备,2,industrial-mechanical-t-11955,,active,B
CAT-2281,大力钳,大力钳,工具设备,2,industrial-mechanical-lcsc-11956,,active,B
CAT-2282,台虎钳,台虎钳,工具设备,2,industrial-mechanical-lcsc-11957,,active,B
CAT-2283,管钳,管钳,工具设备,2,industrial-mechanical-lcsc-11958,,active,B
CAT-2284,钳类套装,钳类套装,工具设备,2,industrial-mechanical-lcsc-11960,,active,B
CAT-2285,卡簧钳,卡簧钳,工具设备,2,industrial-mechanical-lcsc-11961,,active,B
CAT-2286,弯嘴钳,弯嘴钳,工具设备,2,industrial-mechanical-lcsc-11962,,active,B
CAT-2287,鲤鱼钳,鲤鱼钳,工具设备,2,industrial-mechanical-lcsc-11963,,active,B
CAT-2288,水泵钳,水泵钳,工具设备,2,industrial-mechanical-lcsc-11964,,active,B
CAT-2289,圆嘴钳,圆嘴钳,工具设备,2,industrial-mechanical-lcsc-11965,,active,B
CAT-2290,扁嘴钳,扁嘴钳,工具设备,2,industrial-mechanical-lcsc-11966,,active,B
CAT-2291,顶切钳,顶切钳,工具设备,2,industrial-mechanical-lcsc-11968,,active,B
CAT-2292,断线钳,断线钳,工具设备,2,industrial-mechanical-lcsc-11969,,active,B
CAT-2293,液压钳,液压钳,工具设备,2,industrial-mechanical-lcsc-11970,,active,B
CAT-2294,钢筋钳,钢筋钳,工具设备,2,industrial-mechanical-lcsc-11971,,active,B
CAT-2295,水口钳,水口钳,工具设备,2,industrial-mechanical-lcsc-11973,,active,B
CAT-2296,航空剪,航空剪,工具设备,2,industrial-mechanical-lcsc-11974,,active,B
CAT-2297,夹,夹,工具设备,2,industrial-mechanical-lcsc-11975,,active,B
CAT-2298,其它钳,其它钳,工具设备,2,industrial-mechanical-lcsc-11976,,active,B
CAT-2299,断丝取出器,断丝取出器,工具设备,2,industrial-mechanical-lcsc-11977,,active,B
CAT-2300,撬棒,撬棒,工具设备,2,industrial-mechanical-lcsc-11978,,active,B
CAT-2301,凿,凿,工具设备,2,industrial-mechanical-lcsc-11979,,active,B
CAT-2302,捡拾器,捡拾器,工具设备,2,industrial-mechanical-lcsc-11980,,active,B
CAT-2303,冲,冲,工具设备,2,industrial-mechanical-lcsc-11981,,active,B
CAT-2304,修边器,修边器,工具设备,2,industrial-mechanical-lcsc-11982,,active,B
CAT-2305,拉马,拉马,工具设备,2,industrial-mechanical-lcsc-11983,,active,B
CAT-2306,电钻/起子机,电钻/起子机,工具设备,2,industrial-mechanical-lcsc-11984,,active,B
CAT-2307,磁力钻,磁力钻,工具设备,2,industrial-mechanical-lcsc-11985,,active,B
CAT-2308,冲击钻/电镐/电锤,冲击钻/电镐/电锤,工具设备,2,industrial-mechanical-lcsc-11986,,active,B
CAT-2309,切割机/云石机/修边机,切割机/云石机/修边机,工具设备,2,industrial-mechanical-lcsc-11987,,active,B
CAT-2310,木工雕刻机,木工雕刻机,工具设备,2,industrial-mechanical-lcsc-11988,,active,B
CAT-2311,电刨,电刨,工具设备,2,industrial-mechanical-lcsc-11989,,active,B
CAT-2312,刻字笔,刻字笔,工具设备,2,industrial-mechanical-lcsc-11993,,active,B
CAT-2313,电焊机,电焊机,工具设备,2,industrial-mechanical-lcsc-11995,,active,B
CAT-2314,砂轮机,砂轮机,工具设备,2,industrial-mechanical-lcsc-11997,,active,B
CAT-2315,抛光机/磨光机,抛光机/磨光机,工具设备,2,industrial-mechanical-lcsc-11998,,active,B
CAT-2316,开槽机,开槽机,工具设备,2,industrial-mechanical-lcsc-11999,,active,B
CAT-2317,电圆锯,电圆锯,工具设备,2,industrial-mechanical-lcsc-12001,,active,B
CAT-2318,其它电动工具,其它电动工具,工具设备,2,industrial-mechanical-lcsc-12003,,active,B
CAT-2319,直磨机,直磨机,工具设备,2,industrial-mechanical-lcsc-12004,,active,B
CAT-2320,羊角锤,羊角锤,工具设备,2,industrial-mechanical-lcsc-12005,,active,B
CAT-2321,圆头锤,圆头锤,工具设备,2,industrial-mechanical-lcsc-12006,,active,B
CAT-2322,橡胶锤,橡胶锤,工具设备,2,industrial-mechanical-lcsc-12007,,active,B
CAT-2323,空鼓锤,空鼓锤,工具设备,2,industrial-mechanical-lcsc-12010,,active,B
CAT-2324,八角锤,八角锤,工具设备,2,industrial-mechanical-lcsc-12012,,active,B
CAT-2325,其它锤类,其它锤类,工具设备,2,industrial-mechanical-lcsc-12014,,active,B
CAT-2326,三角锉,三角锉,工具设备,2,industrial-mechanical-lcsc-12015,,active,B
CAT-2327,整形锉/半圆锉,整形锉/半圆锉,工具设备,2,industrial-mechanical-lcsc-12016,,active,B
CAT-2328,整形锉/圆锉,整形锉/圆锉,工具设备,2,industrial-mechanical-lcsc-12017,,active,B
CAT-2329,尖头半圆锉,尖头半圆锉,工具设备,2,industrial-mechanical-lcsc-12018,,active,B
CAT-2330,尖头圆锉,尖头圆锉,工具设备,2,industrial-mechanical-lcsc-12019,,active,B
CAT-2331,尖扁锉,尖扁锉,工具设备,2,industrial-mechanical-lcsc-12020,,active,B
CAT-2332,平锉,平锉,工具设备,2,industrial-mechanical-lcsc-12021,,active,B
CAT-2333,扁锉,扁锉,工具设备,2,industrial-mechanical-lcsc-12022,,active,B
CAT-2334,方锉,方锉,工具设备,2,industrial-mechanical-lcsc-12023,,active,B
CAT-2335,锉刀,锉刀,工具设备,2,industrial-mechanical-lcsc-12025,,active,B
CAT-2336,其它锉类,其它锉类,工具设备,2,industrial-mechanical-lcsc-12027,,active,B
CAT-2337,锉套装,锉套装,工具设备,2,industrial-mechanical-lcsc-12028,,active,B
CAT-2338,什锦锉,什锦锉,工具设备,2,industrial-mechanical-lcsc-12029,,active,B
CAT-2339,折叠锯,折叠锯,工具设备,2,industrial-mechanical-lcsc-12030,,active,B
CAT-2340,手板锯,手板锯,工具设备,2,industrial-mechanical-lcsc-12033,,active,B
CAT-2341,其它锯类,其它锯类,工具设备,2,industrial-mechanical-lcsc-12036,,active,B
CAT-2342,多功能刀,多功能刀,工具设备,2,industrial-mechanical-lcsc-12037,,active,B
CAT-2343,立铣刀,立铣刀,工具设备,2,industrial-mechanical-lcsc-12038,,active,B
CAT-2344,刀柄/刀片及配件,刀柄/刀片及配件,工具设备,2,industrial-mechanical-lcsc-12040,,active,B
CAT-2345,水果刀/果皮刀,水果刀/果皮刀,工具设备,2,industrial-mechanical-lcsc-12041,,active,B
CAT-2346,雕刻刀,雕刻刀,工具设备,2,industrial-mechanical-lcsc-12042,,active,B
CAT-2347,其它刀类,其它刀类,工具设备,2,industrial-mechanical-lcsc-12043,,active,B
CAT-2348,刀套装,刀套装,工具设备,2,industrial-mechanical-lcsc-12044,,active,B
CAT-2349,水平尺,水平尺,工具设备,2,industrial-mechanical-lcsc-12046,,active,B
CAT-2350,量油尺,量油尺,工具设备,2,industrial-mechanical-lcsc-12047,,active,B
CAT-2351,角尺,角尺,工具设备,2,industrial-mechanical-lcsc-12049,,active,B
CAT-2352,钢直尺,钢直尺,工具设备,2,industrial-mechanical-lcsc-12050,,active,B
CAT-2353,其它尺类,其它尺类,工具设备,2,industrial-mechanical-lcsc-12051,,active,B
CAT-2354,尺套装,尺套装,工具设备,2,industrial-mechanical-lcsc-12052,,active,B
CAT-2355,起拨器/IC夹,起拨器/IC夹,工具设备,2,industrial-mechanical-ic,,active,B
CAT-2356,吹尘球,吹尘球,工具设备,2,industrial-mechanical-lcsc-12054,,active,B
CAT-2357,焊台,焊台,工具设备,2,industrial-mechanical-lcsc-12055,,active,B
CAT-2358,烙铁架,烙铁架,工具设备,2,industrial-mechanical-lcsc-12056,,active,B
CAT-2359,离子风机,离子风机,工具设备,2,industrial-mechanical-lcsc-12057,,active,B
CAT-2360,其它焊接工具,其它焊接工具,工具设备,2,industrial-mechanical-lcsc-12058,,active,B
CAT-2361,热风拆焊台,热风拆焊台,工具设备,2,industrial-mechanical-lcsc-12059,,active,B
CAT-2362,熔锡炉,熔锡炉,工具设备,2,industrial-mechanical-lcsc-12060,,active,B
CAT-2363,吸锡线,吸锡线,工具设备,2,industrial-mechanical-lcsc-12061,,active,B
CAT-2364,吸烟仪,吸烟仪,工具设备,2,industrial-mechanical-lcsc-12062,,active,B
CAT-2365,真空吸笔,真空吸笔,工具设备,2,industrial-mechanical-lcsc-12064,,active,B
CAT-2366,割炬枪/割炬嘴,割炬枪/割炬嘴,工具设备,2,industrial-mechanical-lcsc-12065,,active,B
CAT-2367,PPR热熔器,PPR热熔器,工具设备,2,industrial-mechanical-ppr-12066,,active,B
CAT-2368,倒角机,倒角机,工具设备,2,industrial-mechanical-lcsc-12067,,active,B
CAT-2369,内窥镜,内窥镜,工具设备,2,industrial-mechanical-lcsc-12068,,active,B
CAT-2370,切管工具,切管工具,工具设备,2,industrial-mechanical-lcsc-12069,,active,B
CAT-2371,疏通机,疏通机,工具设备,2,industrial-mechanical-lcsc-12070,,active,B
CAT-2372,弯管器,弯管器,工具设备,2,industrial-mechanical-lcsc-12071,,active,B
CAT-2373,铆钉枪,铆钉枪,工具设备,2,industrial-mechanical-lcsc-12072,,active,B
CAT-2374,铆螺母枪,铆螺母枪,工具设备,2,industrial-mechanical-lcsc-12073,,active,B
CAT-2375,喷漆枪,喷漆枪,工具设备,2,industrial-mechanical-lcsc-12075,,active,B
CAT-2376,气动角磨机,气动角磨机,工具设备,2,industrial-mechanical-lcsc-12076,,active,B
CAT-2377,气动钉枪,气动钉枪,工具设备,2,industrial-mechanical-lcsc-12077,,active,B
CAT-2378,其它气动工具,其它气动工具,工具设备,2,industrial-mechanical-lcsc-12078,,active,B
CAT-2379,拉铆枪,拉铆枪,工具设备,2,industrial-mechanical-lcsc-12079,,active,B
CAT-2380,检测镜,检测镜,工具设备,2,industrial-mechanical-lcsc-12083,,active,B
CAT-2381,油嘴,油嘴,工具设备,2,industrial-mechanical-lcsc-12085,,active,B
CAT-2382,轮胎维修工具,轮胎维修工具,工具设备,2,industrial-mechanical-lcsc-12088,,active,B
CAT-2383,千斤顶,千斤顶,工具设备,2,industrial-mechanical-lcsc-12089,,active,B
CAT-2384,其它汽修工具,其它汽修工具,工具设备,2,industrial-mechanical-lcsc-12090,,active,B
CAT-2385,分离器,分离器,工具设备,2,industrial-mechanical-lcsc-12091,,active,B
CAT-2386,螺母破切器,螺母破切器,工具设备,2,industrial-mechanical-lcsc-12093,,active,B
CAT-2387,其它液压工具,其它液压工具,工具设备,2,industrial-mechanical-lcsc-12095,,active,B
CAT-2388,油灰刀,油灰刀,工具设备,2,industrial-mechanical-lcsc-12096,,active,B
CAT-2389,打钉枪,打钉枪,工具设备,2,industrial-mechanical-lcsc-12097,,active,B
CAT-2390,木工手工刨,木工手工刨,工具设备,2,industrial-mechanical-lcsc-12098,,active,B
CAT-2391,墨斗/墨粉,墨斗/墨粉,工具设备,2,industrial-mechanical-lcsc-12099,,active,B
CAT-2392,线锤,线锤,工具设备,2,industrial-mechanical-lcsc-12100,,active,B
CAT-2393,链锯,链锯,工具设备,2,industrial-mechanical-lcsc-12101,,active,B
CAT-2394,修枝剪,修枝剪,工具设备,2,industrial-mechanical-lcsc-12103,,active,B
CAT-2395,排刷/滚刷,排刷/滚刷,工具设备,2,industrial-mechanical-lcsc-12104,,active,B
CAT-2396,锹/镐,锹/镐,工具设备,2,industrial-mechanical-lcsc-12105,,active,B
CAT-2397,割草机,割草机,工具设备,2,industrial-mechanical-lcsc-12106,,active,B
CAT-2398,其它工具,其它工具,工具设备,2,industrial-mechanical-lcsc-12107,,active,B
CAT-2399,吸盘,吸盘,工具设备,2,industrial-mechanical-lcsc-12108,,active,B
CAT-2400,开孔器,开孔器,工具设备,2,industrial-mechanical-lcsc-12109,,active,B
CAT-2401,开孔器套装,开孔器套装,工具设备,2,industrial-mechanical-lcsc-12110,,active,B
CAT-2402,热熔胶棒,热熔胶棒,工具设备,2,industrial-mechanical-lcsc-12112,,active,B
CAT-2403,焊条,焊条,工具设备,2,industrial-mechanical-lcsc-12113,,active,B
CAT-2404,配件,配件,工具设备,2,industrial-mechanical-lcsc-12114,,active,B
CAT-2405,切割片,切割片,工具设备,2,industrial-mechanical-lcsc-12115,,active,B
CAT-2406,电锤钻头,电锤钻头,工具设备,2,industrial-mechanical-lcsc-12117,,active,B
CAT-2407,其它钻头,其它钻头,工具设备,2,industrial-mechanical-lcsc-12118,,active,B
CAT-2408,麻花钻头,麻花钻头,工具设备,2,industrial-mechanical-lcsc-12121,,active,B
CAT-2409,瓷砖钻头,瓷砖钻头,工具设备,2,industrial-mechanical-lcsc-12122,,active,B
CAT-2410,冲击钻,冲击钻,工具设备,2,industrial-mechanical-lcsc-12123,,active,B
CAT-2411,防爆活扳手,防爆活扳手,工具设备,2,industrial-mechanical-lcsc-12128,,active,B
CAT-2412,防爆异形扳手,防爆异形扳手,工具设备,2,industrial-mechanical-lcsc-12138,,active,B
CAT-2413,防爆钳类,防爆钳类,工具设备,2,industrial-mechanical-lcsc-12140,,active,B
CAT-2414,工具箱,工具箱,工具设备,2,industrial-mechanical-lcsc-12147,,active,B
CAT-2415,工具托套装,工具托套装,工具设备,2,industrial-mechanical-lcsc-12148,,active,B
CAT-2416,绝缘扳手,绝缘扳手,工具设备,2,industrial-mechanical-lcsc-12149,,active,B
CAT-2417,电工刀/电工剪,电工刀/电工剪,工具设备,2,industrial-mechanical-lcsc-12150,,active,B
CAT-2418,电子剪切钳,电子剪切钳,工具设备,2,industrial-mechanical-lcsc-12151,,active,B
CAT-2419,钥匙箱,钥匙箱,工具设备,2,industrial-mechanical-lcsc-12152,,active,B
CAT-2420,其它绝缘工具,其它绝缘工具,工具设备,2,industrial-mechanical-lcsc-12154,,active,B
CAT-2421,绝缘钳,绝缘钳,工具设备,2,industrial-mechanical-lcsc-12155,,active,B
CAT-2422,绝缘螺丝刀,绝缘螺丝刀,工具设备,2,industrial-mechanical-lcsc-12157,,active,B
CAT-2423,绝缘套筒/绝缘套筒附件,绝缘套筒/绝缘套筒附件,工具设备,2,industrial-mechanical-lcsc-12158,,active,B
CAT-2424,绝缘镊子,绝缘镊子,工具设备,2,industrial-mechanical-lcsc-12159,,active,B
CAT-2425,绝缘剥线钳/绝缘剥线刀,绝缘剥线钳/绝缘剥线刀,工具设备,2,industrial-mechanical-lcsc-12160,,active,B
CAT-2426,防静电刷子,防静电刷子,工具设备,2,industrial-mechanical-lcsc-12162,,active,B
CAT-2427,油石,油石,工具设备,2,industrial-mechanical-lcsc-12163,,active,B
CAT-2428,砂轮/砂轮片/云石片,砂轮/砂轮片/云石片,工具设备,2,industrial-mechanical-lcsc-12618,,active,B
CAT-2429,热熔胶枪,热熔胶枪,工具设备,2,industrial-mechanical-lcsc-12642,,active,B
CAT-2430,硅胶枪,硅胶枪,工具设备,2,industrial-mechanical-lcsc-12643,,active,B
CAT-2431,压胶枪,压胶枪,工具设备,2,industrial-mechanical-lcsc-12645,,active,B
CAT-2432,其它配件/工具,其它配件/工具,工具设备,2,industrial-mechanical-lcsc-12648,,active,B
CAT-2433,排钉,排钉,工具设备,2,industrial-mechanical-lcsc-12654,,active,B
CAT-2434,电磨组/电磨组套,电磨组/电磨组套,工具设备,2,industrial-mechanical-lcsc-12702,,active,B
CAT-2435,其它汽车用品,其它汽车用品,工具设备,2,industrial-mechanical-lcsc-12709,,active,B
CAT-2436,铁皮剪,铁皮剪,工具设备,2,industrial-mechanical-lcsc-12711,,active,B
CAT-2437,发热芯,发热芯,工具设备,2,industrial-mechanical-lcsc-12713,,active,B
CAT-2438,刻刀套装,刻刀套装,工具设备,2,industrial-mechanical-lcsc-12716,,active,B
CAT-2439,充气磊,充气磊,工具设备,2,industrial-mechanical-lcsc-12747,,active,B
CAT-2440,黄油枪,黄油枪,工具设备,2,industrial-mechanical-lcsc-12749,,active,B
CAT-2441,拉拔器,拉拔器,工具设备,2,industrial-mechanical-lcsc-12764,,active,B
CAT-2442,离子风蛇,离子风蛇,工具设备,2,industrial-mechanical-lcsc-12768,,active,B
CAT-2443,保险丝,保险丝,工具设备,2,industrial-mechanical-lcsc-12773,,active,B
CAT-2444,防静电镊子,防静电镊子,工具设备,2,industrial-mechanical-lcsc-12785,,active,B
CAT-2445,网络工具套装,网络工具套装,工具设备,2,industrial-mechanical-lcsc-12786,,active,B
CAT-2446,焊接烟雾净化设备配件,焊接烟雾净化设备配件,工具设备,2,industrial-mechanical-lcsc-12787,,active,B
CAT-2447,焊接配件,焊接配件,工具设备,2,industrial-mechanical-lcsc-12788,,active,B
CAT-2448,电动螺丝刀,电动螺丝刀,工具设备,2,industrial-mechanical-lcsc-12801,,active,B
CAT-2449,气动螺丝批,气动螺丝批,工具设备,2,industrial-mechanical-lcsc-12802,,active,B
CAT-2450,气动抛光机,气动抛光机,工具设备,2,industrial-mechanical-lcsc-12803,,active,B
CAT-2451,其它工具耗材,其它工具耗材,工具设备,2,industrial-mechanical-lcsc-12818,,active,B
CAT-2452,研磨膏,研磨膏,工具设备,2,industrial-mechanical-lcsc-12886,,active,B
CAT-2453,平口钳,平口钳,工具设备,2,industrial-mechanical-lcsc-12887,,active,B
CAT-2454,气动攻丝机,气动攻丝机,工具设备,2,industrial-mechanical-lcsc-12888,,active,B
CAT-2455,千斤顶搬运车,千斤顶搬运车,工具设备,2,industrial-mechanical-lcsc-12889,,active,B
CAT-2456,电动角磨机,电动角磨机,工具设备,2,industrial-mechanical-lcsc-12890,,active,B
CAT-2457,气动砂磨机,气动砂磨机,工具设备,2,industrial-mechanical-lcsc-12891,,active,B
CAT-2458,气动除锈机,气动除锈机,工具设备,2,industrial-mechanical-lcsc-12892,,active,B
CAT-2459,气动剪刀,气动剪刀,工具设备,2,industrial-mechanical-lcsc-12893,,active,B
CAT-2460,气动锉刀,气动锉刀,工具设备,2,industrial-mechanical-lcsc-12895,,active,B
CAT-2461,气动钻机,气动钻机,工具设备,2,industrial-mechanical-lcsc-12896,,active,B
CAT-2462,破锡机,破锡机,工具设备,2,industrial-mechanical-lcsc-12897,,active,B
CAT-2463,热风预热台,热风预热台,工具设备,2,industrial-mechanical-lcsc-12898,,active,B
CAT-2464,焊枪,焊枪,工具设备,2,industrial-mechanical-lcsc-12899,,active,B
CAT-2465,焊嘴,焊嘴,工具设备,2,industrial-mechanical-lcsc-12900,,active,B
CAT-2466,电动攻丝机,电动攻丝机,工具设备,2,industrial-mechanical-lcsc-12901,,active,B
CAT-2467,倒角刀,倒角刀,工具设备,2,industrial-mechanical-lcsc-12902,,active,B
CAT-2468,割刀,割刀,工具设备,2,industrial-mechanical-lcsc-12903,,active,B
CAT-2469,热工刀,热工刀,工具设备,2,industrial-mechanical-lcsc-12904,,active,B
CAT-2470,气锤,气锤,工具设备,2,industrial-mechanical-lcsc-12905,,active,B
CAT-2471,高度尺,高度尺,工具设备,2,industrial-mechanical-lcsc-12906,,active,B
CAT-2472,差尺,差尺,工具设备,2,industrial-mechanical-lcsc-12907,,active,B
CAT-2473,圆周尺,圆周尺,工具设备,2,industrial-mechanical-lcsc-12908,,active,B
CAT-2474,刀口尺,刀口尺,工具设备,2,industrial-mechanical-lcsc-12909,,active,B
CAT-2475,工具放置架,工具放置架,工具设备,2,industrial-mechanical-lcsc-12913,,active,B
CAT-2476,压接工具,压接工具,工具设备,2,industrial-mechanical-lcsc-12915,,active,B
CAT-2477,液压冲孔工具,液压冲孔工具,工具设备,2,industrial-mechanical-lcsc-12916,,active,B
CAT-2478,液压撑顶器,液压撑顶器,工具设备,2,industrial-mechanical-lcsc-12917,,active,B
CAT-2479,电焊钳,电焊钳,工具设备,2,industrial-mechanical-lcsc-12919,,active,B
CAT-2480,打孔钳,打孔钳,工具设备,2,industrial-mechanical-lcsc-12920,,active,B
CAT-2481,压力机,压力机,工具设备,2,industrial-mechanical-lcsc-12921,,active,B
CAT-2482,气体减压器,气体减压器,工具设备,2,industrial-mechanical-lcsc-12922,,active,B
CAT-2483,冲击扳手,冲击扳手,工具设备,2,industrial-mechanical-lcsc-12923,,active,B
CAT-2484,打蜡机,打蜡机,工具设备,2,industrial-mechanical-lcsc-12924,,active,B
CAT-2485,剥线机,剥线机,工具设备,2,industrial-mechanical-lcsc-12925,,active,B
CAT-2486,焊丝,焊丝,工具设备,2,industrial-mechanical-lcsc-12926,,active,B
CAT-2487,划线器,划线器,工具设备,2,industrial-mechanical-lcsc-12927,,active,B
CAT-2488,砂轮修整器,砂轮修整器,工具设备,2,industrial-mechanical-lcsc-12928,,active,B
CAT-2489,钢丝轮/钢丝刷轮,钢丝轮/钢丝刷轮,工具设备,2,industrial-mechanical-lcsc-13320,,active,B
CAT-2490,静电报警器,静电报警器,工具设备,2,industrial-mechanical-lcsc-13352,,active,B
CAT-2491,出锡机,出锡机,工具设备,2,industrial-mechanical-lcsc-13353,,active,B
CAT-2492,修边刀刀柄,修边刀刀柄,工具设备,2,industrial-mechanical-lcsc-13365,,active,B
CAT-2493,电动螺丝排列机,电动螺丝排列机,工具设备,2,industrial-mechanical-lcsc-13369,,active,B
CAT-2494,修边倒角刀片,修边倒角刀片,工具设备,2,industrial-mechanical-lcsc-13370,,active,B
CAT-2495,防爆锹/镐,防爆锹/镐,工具设备,2,industrial-mechanical-lcsc-13527,,active,B
CAT-2496,润滑油,润滑油,工具设备,2,industrial-mechanical-lcsc-13622,,active,B
CAT-2497,三角架,三角架,工具设备,2,industrial-mechanical-lcsc-13684,,active,B
