supplier,supplier_sku,mpn,manufacturer,title,category,description,attributes,datasheet_url,stock,price
Mouser,MOU-500-00270,IND50000270,Wurth Elektronik,Wurth Elektronik IND50000270 Inductor,Inductor,IND50000270 Inductor from Wurth Elektronik. Sourced via professional procurement support; specs below.,package: 0805; tolerance: ±20%; current_rating_a: 1.5; inductance_uh: 4.7,https://example.com/datasheet/IND50000270.pdf,3872,12.1498
Hanxin,HAN-500-00271,SEN50000271,LumenDetect,LumenDetect SEN50000271 Sensors,Sensors,SEN50000271 Sensors from LumenDetect. Sourced via professional procurement support; specs below.,sensitivity: 260 LSB/g; interface: I2C; accuracy: ±0.5,https://example.com/datasheet/SEN50000271.pdf,1572,17.0296
Digikey,DIG-500-00272,CON50000272,Molex,Molex CON50000272 Connectors,Connectors,CON50000272 Connectors from Molex. Sourced via professional procurement support; specs below.,current_rating_a: 3; positions: 40,https://example.com/datasheet/CON50000272.pdf,3791,8.5681
Hanxin,HAN-500-00273,MOD50000273,,Unknown MOD50000273 Modules,Modules,MOD50000273 Modules from unspecified. Sourced via professional procurement support; specs below.,output_power_dbm: 20; modulation: GFSK; data_rate_bps: 2000000,https://example.com/datasheet/MOD50000273.pdf,2527,23.3766
Digikey,DIG-500-00274,OPA50000274,Maxim Integrated,Maxim Integrated OPA50000274 Analog IC,Analog IC,OPA50000274 Analog IC from Maxim Integrated. Sourced via professional procurement support; specs below.,bandwidth_hz: 1000000; supply_current_ua: 200; gain_db: 100,https://example.com/datasheet/OPA50000274.pdf,504,24.0946
Digikey,DIG-500-00275,PMIC50000275,Infineon Technologies,Infineon Technologies PMIC50000275 Power Management IC,Power Management IC,PMIC50000275 Power Management IC from Infineon Technologies. Sourced via professional procurement support; specs below.,efficiency_percent: 92; voltage_in_max_v: 28; package: SOT-23; voltage_out_v: 5,https://example.com/datasheet/PMIC50000275.pdf,3230,1.1091
Hanxin,HAN-500-00276,DIO50000276,Littelfuse,Littelfuse DIO50000276 Diode,Diode,DIO50000276 Diode from Littelfuse. Sourced via professional procurement support; specs below.,vrrm_v: 100; if_a: 1; vf_v: 0.7,https://example.com/datasheet/DIO50000276.pdf,2781,17.8064
HQEW,HQE-500-00277,LED50000277,PhotonInc,PhotonInc LED50000277 LED Components,LED Components,LED50000277 LED Components from PhotonInc. Sourced via professional procurement support; specs below.,forward_voltage_v: 2.1; forward_current_ma: 20; wavelength_nm: 650,https://example.com/datasheet/LED50000277.pdf,3442,9.9142
Mouser,MOU-500-00278,MEM50000278,Macronix International,Macronix International MEM50000278 Memory IC,Memory IC,MEM50000278 Memory IC from Macronix International. Sourced via professional procurement support; specs below.,interface: SPI; memory_bytes: 16777216,https://example.com/datasheet/MEM50000278.pdf,4356,24.1773
HQEW,HQE-500-00279,XTAL50000279,OscInc,OscInc XTAL50000279 Crystal Oscillator,Crystal Oscillator,XTAL50000279 Crystal Oscillator from OscInc. Sourced via professional procurement support; specs below.,frequency_hz: 8000000; package: SMD,https://example.com/datasheet/XTAL50000279.pdf,4081,16.0245
LCSC,LCS-500-00280,MCU50000280,GigaDevice Semiconductor,GigaDevice Semiconductor MCU50000280 Microcontroller,Microcontroller,MCU50000280 Microcontroller from GigaDevice Semiconductor. Sourced via professional procurement support; specs below.,package: LQFP-48; flash_bytes: 131072,https://example.com/datasheet/MCU50000280.pdf,4243,18.0190
Hanxin,HAN-500-00281,MOS50000281,ON Semiconductor,ON Semiconductor MOS50000281 MOSFET,MOSFET,MOS50000281 MOSFET from ON Semiconductor. Sourced via professional procurement support; specs below.,package: SOT-23; vds_v: 55,https://example.com/datasheet/MOS50000281.pdf,288,3.7236
Mouser,MOU-500-00282,RES50000282,Yageo,Yageo RES50000282 Resistor,Resistor,RES50000282 Resistor from Yageo. Sourced via professional procurement support; specs below.,package: 0805; power_rating_w: 0.25; tolerance: ±1%,https://example.com/datasheet/RES50000282.pdf,2813,1.2683
Digikey,DIG-500-00283,CAP50000283,Holy Stone,Holy Stone CAP50000283 Capacitor,Capacitor,CAP50000283 Capacitor from Holy Stone. Sourced via professional procurement support; specs below.,package: 0603; tolerance: ±10%,https://example.com/datasheet/CAP50000283.pdf,1364,6.0168
Digikey,DIG-500-00284,IND50000284,Murata Manufacturing,Murata Manufacturing IND50000284 Inductor,Inductor,IND50000284 Inductor from Murata Manufacturing. Sourced via professional procurement support; specs below.,package: 0805; current_rating_a: 1.5; tolerance: ±20%; inductance_uh: 4.7; Self Resonant Freq: 50MHz,https://example.com/datasheet/IND50000284.pdf,4214,16.3710
Hanxin,HAN-500-00285,SEN50000285,BoschDummy,BoschDummy SEN50000285 Sensors,Sensors,SEN50000285 Sensors from BoschDummy. Sourced via professional procurement support; specs below.,accuracy: ±0.5; range: 0-40; interface: I2C; sensitivity: 260 LSB/g; resolution_bits: 12,https://example.com/datasheet/SEN50000285.pdf,1715,8.3395
LCSC,LCS-500-00286,CON50000286,Molex,Molex CON50000286 Connectors,Connectors,CON50000286 Connectors from Molex. Sourced via professional procurement support; specs below.,mounting: SMD; voltage_rating_v: 50; pitch_mm: 2.54,https://example.com/datasheet/CON50000286.pdf,1040,17.4227
Mouser,MOU-500-00287,MOD50000287,SIMCom,SIMCom MOD50000287 Modules,Modules,MOD50000287 Modules from SIMCom. Sourced via professional procurement support; specs below.,interface: UART; output_power_dbm: 20; data_rate_bps: 2000000,https://example.com/datasheet/MOD50000287.pdf,1677,2.1467
Digikey,DIG-500-00288,OPA50000288,Analog Devices,Analog Devices OPA50000288 Analog IC,Analog IC,OPA50000288 Analog IC from Analog Devices. Sourced via professional procurement support; specs below.,gain_db: 100; package: SOIC-8,https://example.com/datasheet/OPA50000288.pdf,780,5.2339
LCSC,LCS-500-00289,PMIC50000289,Infineon Technologies,Infineon Technologies PMIC50000289 Power Management IC,Power Management IC,PMIC50000289 Power Management IC from Infineon Technologies. Sourced via professional procurement support; specs below.,voltage_out_v: 5; voltage_in_min_v: 4.5; package: SOT-23; voltage_in_max_v: 28,https://example.com/datasheet/PMIC50000289.pdf,1192,13.7600
Digikey,DIG-500-00290,DIO50000290,Vishay Intertechnology,Vishay Intertechnology DIO50000290 Diode,Diode,DIO50000290 Diode from Vishay Intertechnology. Sourced via professional procurement support; specs below.,vf_v: 0.7; vrrm_v: 100; if_a: 1,https://example.com/datasheet/DIO50000290.pdf,2180,13.4757
Digikey,DIG-500-00291,LED50000291,OSRAM,OSRAM LED50000291 LED Components,LED Components,LED50000291 LED Components from OSRAM. Sourced via professional procurement support; specs below.,package: 0805; forward_voltage_v: 2.1; wavelength_nm: 650; forward_current_ma: 20,https://example.com/datasheet/LED50000291.pdf,4069,11.7956
Mouser,MOU-500-00292,MEM50000292,SK Hynix,SK Hynix MEM50000292 Memory IC,Memory IC,MEM50000292 Memory IC from SK Hynix. Sourced via professional procurement support; specs below.,interface: SPI; organization: x8; speed_hz: 104000000; memory_bytes: 16777216,https://example.com/datasheet/MEM50000292.pdf,3790,9.4746
Hanxin,HAN-500-00293,XTAL50000293,TDK Corporation,TDK Corporation XTAL50000293 Crystal Oscillator,Crystal Oscillator,XTAL50000293 Crystal Oscillator from TDK Corporation. Sourced via professional procurement support; specs below.,package: SMD; frequency_hz: 8000000; load_capacitance_pf: 18,https://example.com/datasheet/XTAL50000293.pdf,2103,18.0987
Hanxin,HAN-500-00294,MCU50000294,Microchip Technology,Microchip Technology MCU50000294 Microcontroller,Microcontroller,MCU50000294 Microcontroller from Microchip Technology. Sourced via professional procurement support; specs below.,voltage_v: 3.3; io_count: 48,https://example.com/datasheet/MCU50000294.pdf,4758,21.7008
LCSC,LCS-500-00295,MOS50000295,Alpha & Omega Semiconductor,Alpha & Omega Semiconductor MOS50000295 MOSFET,MOSFET,MOS50000295 MOSFET from Alpha & Omega Semiconductor. Sourced via professional procurement support; specs below.,id_a: 30; vds_v: 55,https://example.com/datasheet/MOS50000295.pdf,1710,4.9114
Mouser,MOU-500-00296,RES50000296,Vishay Intertechnology,Vishay Intertechnology RES50000296 Resistor,Resistor,RES50000296 Resistor from Vishay Intertechnology. Sourced via professional procurement support; specs below.,resistance_ohm: 10000; power_rating_w: 0.25; package: 0805; temperature_coeff: X7R,https://example.com/datasheet/RES50000296.pdf,1620,2.0897
Mouser,MOU-500-00297,CAP50000297,KEMET Electronics,KEMET Electronics CAP50000297 Capacitor,Capacitor,CAP50000297 Capacitor from KEMET Electronics. Sourced via professional procurement support; specs below.,tolerance: ±10%; capacitance_pf: 100000; package: 0603,https://example.com/datasheet/CAP50000297.pdf,4440,11.0179
Digikey,DIG-500-00298,IND50000298,Wurth Elektronik,Wurth Elektronik IND50000298 Inductor,Inductor,IND50000298 Inductor from Wurth Elektronik. Sourced via professional procurement support; specs below.,package: 0805; tolerance: ±20%; current_rating_a: 1.5; inductance_uh: 4.7,https://example.com/datasheet/IND50000298.pdf,3260,1.6250
Hanxin,HAN-500-00299,SEN50000299,STMicroelectronics,STMicroelectronics SEN50000299 Sensors,Sensors,SEN50000299 Sensors from STMicroelectronics. Sourced via professional procurement support; specs below.,sensitivity: 260 LSB/g; interface: I2C; resolution_bits: 12,https://example.com/datasheet/SEN50000299.pdf,885,10.3543
Hanxin,HAN-500-00300,CON50000300,Molex,Molex CON50000300 Connectors,Connectors,CON50000300 Connectors from Molex. Sourced via professional procurement support; specs below.,positions: 40; current_rating_a: 3; pitch_mm: 2.54,https://example.com/datasheet/CON50000300.pdf,4039,20.9358
Mouser,MOU-500-00301,MOD50000301,Semtech,Semtech MOD50000301 Modules,Modules,MOD50000301 Modules from Semtech. Sourced via professional procurement support; specs below.,output_power_dbm: 20; data_rate_bps: 2000000; interface: UART,https://example.com/datasheet/MOD50000301.pdf,61,20.4147
Hanxin,HAN-500-00302,OPA50000302,Silicon Labs,Silicon Labs OPA50000302 Analog IC,Analog IC,OPA50000302 Analog IC from Silicon Labs. Sourced via professional procurement support; specs below.,bandwidth_hz: 1000000; supply_current_ua: 200; gain_db: 100,https://example.com/datasheet/OPA50000302.pdf,3555,22.8847
Hanxin,HAN-500-00303,PMIC50000303,Richtek Technology,Richtek Technology PMIC50000303 Power Management IC,Power Management IC,PMIC50000303 Power Management IC from Richtek Technology. Sourced via professional procurement support; specs below.,package: SOT-23; voltage_out_v: 5; voltage_in_min_v: 4.5; output_current_a: 3,https://example.com/datasheet/PMIC50000303.pdf,551,11.6671
Hanxin,HAN-500-00304,DIO50000304,Littelfuse,Littelfuse DIO50000304 Diode,Diode,DIO50000304 Diode from Littelfuse. Sourced via professional procurement support; specs below.,vf_v: 0.7; vrrm_v: 100,https://example.com/datasheet/DIO50000304.pdf,2028,22.7637
Digikey,DIG-500-00305,LED50000305,Everlight Electronics,Everlight Electronics LED50000305 LED Components,LED Components,LED50000305 LED Components from Everlight Electronics. Sourced via professional procurement support; specs below.,forward_current_ma: 20; wavelength_nm: 650; forward_voltage_v: 2.1; package: 0805,https://example.com/datasheet/LED50000305.pdf,2546,1.2930
Mouser,MOU-500-00306,MEM50000306,MemCore,MemCore MEM50000306 Memory IC,Memory IC,MEM50000306 Memory IC from MemCore. Sourced via professional procurement support; specs below.,speed_hz: 104000000; interface: SPI; memory_bytes: 16777216; organization: x8,https://example.com/datasheet/MEM50000306.pdf,1732,3.2172
LCSC,LCS-500-00307,XTAL50000307,TDK Corporation,TDK Corporation XTAL50000307 Crystal Oscillator,Crystal Oscillator,XTAL50000307 Crystal Oscillator from TDK Corporation. Sourced via professional procurement support; specs below.,frequency_hz: 8000000; load_capacitance_pf: 18; package: SMD,https://example.com/datasheet/XTAL50000307.pdf,1880,0.6015
LCSC,LCS-500-00308,MCU50000308,AcmeSemi,AcmeSemi MCU50000308 Microcontroller,Microcontroller,MCU50000308 Microcontroller from AcmeSemi. Sourced via professional procurement support; specs below.,io_count: 48; ram_bytes: 20480; Operating Voltage: 3.3V,https://example.com/datasheet/MCU50000308.pdf,630,17.6797
HQEW,HQE-500-00309,MOS50000309,Vishay Intertechnology,Vishay Intertechnology MOS50000309 MOSFET,MOSFET,MOS50000309 MOSFET from Vishay Intertechnology. Sourced via professional procurement support; specs below.,qg_nc: 45; vgs_th_v: 2.5; Continuous Drain Current: 30A; id_a: 30,https://example.com/datasheet/MOS50000309.pdf,688,19.2894
Hanxin,HAN-500-00310,RES50000310,KEMET Electronics,KEMET Electronics RES50000310 Resistor,Resistor,RES50000310 Resistor from KEMET Electronics. Sourced via professional procurement support; specs below.,package: 0805; tolerance: ±1%; resistance_ohm: 10000; power_rating_w: 0.25,https://example.com/datasheet/RES50000310.pdf,3171,15.3531
Mouser,MOU-500-00311,CAP50000311,Walsin Technology,Walsin Technology CAP50000311 Capacitor,Capacitor,CAP50000311 Capacitor from Walsin Technology. Sourced via professional procurement support; specs below.,package: 0603; voltage_rating_v: 50; capacitance_pf: 100000; tolerance: ±10%,https://example.com/datasheet/CAP50000311.pdf,314,9.6540
LCSC,LCS-500-00312,IND50000312,Bourns,Bourns IND50000312 Inductor,Inductor,IND50000312 Inductor from Bourns. Sourced via professional procurement support; specs below.,inductance_uh: 4.7; current_rating_a: 1.5,https://example.com/datasheet/IND50000312.pdf,2921,19.0617
Mouser,MOU-500-00313,SEN50000313,BoschDummy,BoschDummy SEN50000313 Sensors,Sensors,SEN50000313 Sensors from BoschDummy. Sourced via professional procurement support; specs below.,resolution_bits: 12; accuracy: ±0.5; interface: I2C,https://example.com/datasheet/SEN50000313.pdf,4360,19.0513
LCSC,LCS-500-00314,CON50000314,Molex,Molex CON50000314 Connectors,Connectors,CON50000314 Connectors from Molex. Sourced via professional procurement support; specs below.,voltage_rating_v: 50; current_rating_a: 3; positions: 40; mounting: SMD,https://example.com/datasheet/CON50000314.pdf,1452,6.6227
Digikey,DIG-500-00315,MOD50000315,u-blox,u-blox MOD50000315 Modules,Modules,MOD50000315 Modules from u-blox. Sourced via professional procurement support; specs below.,output_power_dbm: 20; modulation: GFSK; interface: UART,https://example.com/datasheet/MOD50000315.pdf,2774,15.5168
LCSC,LCS-500-00316,OPA50000316,Texas Instruments,Texas Instruments OPA50000316 Analog IC,Analog IC,OPA50000316 Analog IC from Texas Instruments. Sourced via professional procurement support; specs below.,gain_db: 100; bandwidth_hz: 1000000; supply_current_ua: 200,https://example.com/datasheet/OPA50000316.pdf,2643,5.4318
LCSC,LCS-500-00317,PMIC50000317,SGMICRO,SGMICRO PMIC50000317 Power Management IC,Power Management IC,PMIC50000317 Power Management IC from SGMICRO. Sourced via professional procurement support; specs below.,voltage_out_v: 5; voltage_in_max_v: 28; efficiency_percent: 92; voltage_in_min_v: 4.5,https://example.com/datasheet/PMIC50000317.pdf,1280,0.1380
Digikey,DIG-500-00318,DIO50000318,RectFab,RectFab DIO50000318 Diode,Diode,DIO50000318 Diode from RectFab. Sourced via professional procurement support; specs below.,vf_v: 0.7; vrrm_v: 100; if_a: 1,https://example.com/datasheet/DIO50000318.pdf,4161,4.4061
Digikey,DIG-500-00319,LED50000319,OSRAM,OSRAM LED50000319 LED Components,LED Components,LED50000319 LED Components from OSRAM. Sourced via professional procurement support; specs below.,forward_current_ma: 20; forward_voltage_v: 2.1; wavelength_nm: 650; package: 0805,https://example.com/datasheet/LED50000319.pdf,4195,24.7109
Mouser,MOU-500-00320,MEM50000320,Micron Technology,Micron Technology MEM50000320 Memory IC,Memory IC,MEM50000320 Memory IC from Micron Technology. Sourced via professional procurement support; specs below.,speed_hz: 104000000; memory_bytes: 16777216,https://example.com/datasheet/MEM50000320.pdf,596,6.0795
LCSC,LCS-500-00321,XTAL50000321,CrystaWorks,CrystaWorks XTAL50000321 Crystal Oscillator,Crystal Oscillator,XTAL50000321 Crystal Oscillator from CrystaWorks. Sourced via professional procurement support; specs below.,package: SMD; frequency_hz: 8000000; load_capacitance_pf: 18,https://example.com/datasheet/XTAL50000321.pdf,1747,5.5882
Mouser,MOU-500-00322,MCU50000322,STMicroelectronics,STMicroelectronics MCU50000322 Microcontroller,Microcontroller,MCU50000322 Microcontroller from STMicroelectronics. Sourced via professional procurement support; specs below.,Clock Speed: 72MHz; frequency_hz: 72000000; package: LQFP-48; voltage_v: 3.3,https://example.com/datasheet/MCU50000322.pdf,248,10.8665
Mouser,MOU-500-00323,MOS50000323,RiverSemi,RiverSemi MOS50000323 MOSFET,MOSFET,MOS50000323 MOSFET from RiverSemi. Sourced via professional procurement support; specs below.,vgs_th_v: 2.5; package: SOT-23,https://example.com/datasheet/MOS50000323.pdf,270,8.0010
Hanxin,HAN-500-00324,RES50000324,KEMET Electronics,KEMET Electronics RES50000324 Resistor,Resistor,RES50000324 Resistor from KEMET Electronics. Sourced via professional procurement support; specs below.,resistance_ohm: 10000; package: 0805,https://example.com/datasheet/RES50000324.pdf,4092,20.4443
Hanxin,HAN-500-00325,CAP50000325,Holy Stone,Holy Stone CAP50000325 Capacitor,Capacitor,CAP50000325 Capacitor from Holy Stone. Sourced via professional procurement support; specs below.,voltage_rating_v: 50; temperature_coeff: X7R,https://example.com/datasheet/CAP50000325.pdf,4352,5.7182
Hanxin,HAN-500-00326,IND50000326,TDK Corporation,TDK Corporation IND50000326 Inductor,Inductor,IND50000326 Inductor from TDK Corporation. Sourced via professional procurement support; specs below.,package: 0805; tolerance: ±20%; inductance_uh: 4.7; current_rating_a: 1.5,https://example.com/datasheet/IND50000326.pdf,3116,19.6928
Digikey,DIG-500-00327,SEN50000327,NXP Semiconductors,NXP Semiconductors SEN50000327 Sensors,Sensors,SEN50000327 Sensors from NXP Semiconductors. Sourced via professional procurement support; specs below.,resolution_bits: 12; interface: I2C; accuracy: ±0.5; Response Time: 5ms,https://example.com/datasheet/SEN50000327.pdf,4510,13.6588
Mouser,MOU-500-00328,CON50000328,Molex,Molex CON50000328 Connectors,Connectors,CON50000328 Connectors from Molex. Sourced via professional procurement support; specs below.,current_rating_a: 3; positions: 40; mounting: SMD; voltage_rating_v: 50,https://example.com/datasheet/CON50000328.pdf,493,5.8595
Mouser,MOU-500-00329,MOD50000329,u-blox,u-blox MOD50000329 Modules,Modules,MOD50000329 Modules from u-blox. Sourced via professional procurement support; specs below.,output_power_dbm: 20; sensitivity_dbm: -95; data_rate_bps: 2000000; modulation: GFSK; Antenna Type: PCB,https://example.com/datasheet/MOD50000329.pdf,2984,15.7615
LCSC,LCS-500-00330,OPA50000330,Analog Devices,Analog Devices OPA50000330 Analog IC,Analog IC,OPA50000330 Analog IC from Analog Devices. Sourced via professional procurement support; specs below.,package: SOIC-8; gain_db: 100; Input Noise: 10nV,https://example.com/datasheet/OPA50000330.pdf,4633,10.8321
Digikey,DIG-500-00331,PMIC50000331,Monolithic Power Systems,Monolithic Power Systems PMIC50000331 Power Management IC,Power Management IC,PMIC50000331 Power Management IC from Monolithic Power Systems. Sourced via professional procurement support; specs below.,voltage_in_max_v: 28; efficiency_percent: 92; package: SOT-23; voltage_in_min_v: 4.5; output_current_a: 3,https://example.com/datasheet/PMIC50000331.pdf,3037,6.0336
Hanxin,HAN-500-00332,DIO50000332,Vishay Intertechnology,Vishay Intertechnology DIO50000332 Diode,Diode,DIO50000332 Diode from Vishay Intertechnology. Sourced via professional procurement support; specs below.,vrrm_v: 100; vf_v: 0.7; if_a: 1,https://example.com/datasheet/DIO50000332.pdf,3038,10.6506
Digikey,DIG-500-00333,LED50000333,Everlight Electronics,Everlight Electronics LED50000333 LED Components,LED Components,LED50000333 LED Components from Everlight Electronics. Sourced via professional procurement support; specs below.,forward_voltage_v: 2.1; package: 0805; forward_current_ma: 20,https://example.com/datasheet/LED50000333.pdf,4966,1.7491
Mouser,MOU-500-00334,MEM50000334,StoreX,StoreX MEM50000334 Memory IC,Memory IC,MEM50000334 Memory IC from StoreX. Sourced via professional procurement support; specs below.,speed_hz: 104000000; interface: SPI,https://example.com/datasheet/MEM50000334.pdf,3089,8.1680
Hanxin,HAN-500-00335,XTAL50000335,OscInc,OscInc XTAL50000335 Crystal Oscillator,Crystal Oscillator,XTAL50000335 Crystal Oscillator from OscInc. Sourced via professional procurement support; specs below.,load_capacitance_pf: 18; frequency_hz: 8000000,https://example.com/datasheet/XTAL50000335.pdf,3659,7.6746
LCSC,LCS-500-00336,MCU50000336,GigaDevice Semiconductor,GigaDevice Semiconductor MCU50000336 Microcontroller,Microcontroller,MCU50000336 Microcontroller from GigaDevice Semiconductor. Sourced via professional procurement support; specs below.,voltage_v: 3.3; ram_bytes: 20480; package: LQFP-48; Thermal Resistance: 45 C/W,https://example.com/datasheet/MCU50000336.pdf,3797,12.0333
HQEW,HQE-500-00337,MOS50000337,Yangjie,Yangjie MOS50000337 MOSFET,MOSFET,MOS50000337 MOSFET from Yangjie. Sourced via professional procurement support; specs below.,rds_on_mohm: 8; qg_nc: 45; id_a: 30; vgs_th_v: 2.5; Drain Source Voltage: 55V,https://example.com/datasheet/MOS50000337.pdf,3388,15.0540
Hanxin,HAN-500-00338,RES50000338,Bourns,Bourns RES50000338 Resistor,Resistor,RES50000338 Resistor from Bourns. Sourced via professional procurement support; specs below.,temperature_coeff: X7R; package: 0805; resistance_ohm: 10000; tolerance: ±1%,https://example.com/datasheet/RES50000338.pdf,76,11.4454
Digikey,DIG-500-00339,CAP50000339,,Unknown CAP50000339 Capacitor,Capacitor,CAP50000339 Capacitor from unspecified. Sourced via professional procurement support; specs below.,voltage_rating_v: 50; capacitance_pf: 100000; temperature_coeff: X7R; tolerance: ±10%,https://example.com/datasheet/CAP50000339.pdf,105,9.0317
Digikey,DIG-500-00340,IND50000340,Wurth Elektronik,Wurth Elektronik IND50000340 Inductor,Inductor,IND50000340 Inductor from Wurth Elektronik. Sourced via professional procurement support; specs below.,tolerance: ±20%; current_rating_a: 1.5; inductance_uh: 4.7; package: 0805,https://example.com/datasheet/IND50000340.pdf,4429,11.9618
Digikey,DIG-500-00341,SEN50000341,TE Connectivity,TE Connectivity SEN50000341 Sensors,Sensors,SEN50000341 Sensors from TE Connectivity. Sourced via professional procurement support; specs below.,interface: I2C; sensitivity: 260 LSB/g; range: 0-40; Response Time: 5ms,https://example.com/datasheet/SEN50000341.pdf,3586,17.1096
Mouser,MOU-500-00342,CON50000342,,Unknown CON50000342 Connectors,Connectors,CON50000342 Connectors from unspecified. Sourced via professional procurement support; specs below.,voltage_rating_v: 50; positions: 40,https://example.com/datasheet/CON50000342.pdf,4769,0.3541
Mouser,MOU-500-00343,MOD50000343,Semtech,Semtech MOD50000343 Modules,Modules,MOD50000343 Modules from Semtech. Sourced via professional procurement support; specs below.,modulation: GFSK; sensitivity_dbm: -95,https://example.com/datasheet/MOD50000343.pdf,701,23.7154
LCSC,LCS-500-00344,OPA50000344,Analog Devices,Analog Devices OPA50000344 Analog IC,Analog IC,OPA50000344 Analog IC from Analog Devices. Sourced via professional procurement support; specs below.,package: SOIC-8; gain_db: 100; bandwidth_hz: 1000000; supply_current_ua: 200; Input Noise: 10nV,https://example.com/datasheet/OPA50000344.pdf,2517,8.0302
Hanxin,HAN-500-00345,PMIC50000345,SGMICRO,SGMICRO PMIC50000345 Power Management IC,Power Management IC,PMIC50000345 Power Management IC from SGMICRO. Sourced via professional procurement support; specs below.,package: SOT-23; efficiency_percent: 92; voltage_out_v: 5; voltage_in_min_v: 4.5; Power Good: yes,https://example.com/datasheet/PMIC50000345.pdf,1708,5.3181
LCSC,LCS-500-00346,DIO50000346,Littelfuse,Littelfuse DIO50000346 Diode,Diode,DIO50000346 Diode from Littelfuse. Sourced via professional procurement support; specs below.,vrrm_v: 100; if_a: 1; vf_v: 0.7,https://example.com/datasheet/DIO50000346.pdf,4825,1.6753
Mouser,MOU-500-00347,LED50000347,Kingbright,Kingbright LED50000347 LED Components,LED Components,LED50000347 LED Components from Kingbright. Sourced via professional procurement support; specs below.,forward_voltage_v: 2.1; wavelength_nm: 650,https://example.com/datasheet/LED50000347.pdf,761,11.1784
Hanxin,HAN-500-00348,MEM50000348,Macronix International,Macronix International MEM50000348 Memory IC,Memory IC,MEM50000348 Memory IC from Macronix International. Sourced via professional procurement support; specs below.,memory_bytes: 16777216; interface: SPI; organization: x8,https://example.com/datasheet/MEM50000348.pdf,1324,12.5473
LCSC,LCS-500-00349,XTAL50000349,AbraconX,AbraconX XTAL50000349 Crystal Oscillator,Crystal Oscillator,XTAL50000349 Crystal Oscillator from AbraconX. Sourced via professional procurement support; specs below.,load_capacitance_pf: 18; frequency_hz: 8000000,https://example.com/datasheet/XTAL50000349.pdf,4267,8.7313
HQEW,HQE-500-00350,MCU50000350,Holtek Semiconductor,Holtek Semiconductor MCU50000350 Microcontroller,Microcontroller,MCU50000350 Microcontroller from Holtek Semiconductor. Sourced via professional procurement support; specs below.,ram_bytes: 20480,https://example.com/datasheet/MCU50000350.pdf,4257,2.0402
Digikey,DIG-500-00351,MOS50000351,Infineon Technologies,Infineon Technologies MOS50000351 MOSFET,MOSFET,MOS50000351 MOSFET from Infineon Technologies. Sourced via professional procurement support; specs below.,Drain Source Voltage: 55V; package: SOT-23; vds_v: 55; rds_on_mohm: 8; Gate Charge Type: standard,https://example.com/datasheet/MOS50000351.pdf,3014,24.2987
Mouser,MOU-500-00352,RES50000352,OhmWorks,OhmWorks RES50000352 Resistor,Resistor,RES50000352 Resistor from OhmWorks. Sourced via professional procurement support; specs below.,tolerance: ±1%; power_rating_w: 0.25; temperature_coeff: X7R,https://example.com/datasheet/RES50000352.pdf,1323,1.6677
HQEW,HQE-500-00353,CAP50000353,DeltaCap,DeltaCap CAP50000353 Capacitor,Capacitor,CAP50000353 Capacitor from DeltaCap. Sourced via professional procurement support; specs below.,temperature_coeff: X7R; voltage_rating_v: 50,https://example.com/datasheet/CAP50000353.pdf,3025,24.1918
Mouser,MOU-500-00354,IND50000354,TDK Corporation,TDK Corporation IND50000354 Inductor,Inductor,IND50000354 Inductor from TDK Corporation. Sourced via professional procurement support; specs below.,tolerance: ±20%; inductance_uh: 4.7; current_rating_a: 1.5,https://example.com/datasheet/IND50000354.pdf,1569,4.3844
HQEW,HQE-500-00355,SEN50000355,BoschDummy,BoschDummy SEN50000355 Sensors,Sensors,SEN50000355 Sensors from BoschDummy. Sourced via professional procurement support; specs below.,range: 0-40; accuracy: ±0.5,https://example.com/datasheet/SEN50000355.pdf,4200,2.3024
LCSC,LCS-500-00356,CON50000356,Amphenol,Amphenol CON50000356 Connectors,Connectors,CON50000356 Connectors from Amphenol. Sourced via professional procurement support; specs below.,current_rating_a: 3; positions: 40; voltage_rating_v: 50,https://example.com/datasheet/CON50000356.pdf,2707,4.3898
Digikey,DIG-500-00357,MOD50000357,SIMCom,SIMCom MOD50000357 Modules,Modules,MOD50000357 Modules from SIMCom. Sourced via professional procurement support; specs below.,modulation: GFSK; interface: UART; output_power_dbm: 20; sensitivity_dbm: -95,https://example.com/datasheet/MOD50000357.pdf,2267,5.8787
Digikey,DIG-500-00358,OPA50000358,Silicon Labs,Silicon Labs OPA50000358 Analog IC,Analog IC,OPA50000358 Analog IC from Silicon Labs. Sourced via professional procurement support; specs below.,gain_db: 100; supply_current_ua: 200,https://example.com/datasheet/OPA50000358.pdf,1428,11.0382
LCSC,LCS-500-00359,PMIC50000359,Infineon Technologies,Infineon Technologies PMIC50000359 Power Management IC,Power Management IC,PMIC50000359 Power Management IC from Infineon Technologies. Sourced via professional procurement support; specs below.,efficiency_percent: 92; voltage_in_max_v: 28,https://example.com/datasheet/PMIC50000359.pdf,2496,21.0605
Mouser,MOU-500-00360,DIO50000360,ON Semiconductor,ON Semiconductor DIO50000360 Diode,Diode,DIO50000360 Diode from ON Semiconductor. Sourced via professional procurement support; specs below.,vf_v: 0.7; vrrm_v: 100; if_a: 1,https://example.com/datasheet/DIO50000360.pdf,3440,17.1810
