mpn,clean_mpn,manufacturer,brand,url_slug,category,subcategory,description,applications,keywords,attributes_json,availability,alternative_parts,datasheet_url,faq,image
SEN100000747,SEN100000747,NXP Semiconductors,NXP Semiconductors,sen100000747,Sensors,Sensors,SEN100000747 Sensors from NXP Semiconductors. Sourced via professional procurement support; specs below.,,,"{""interface"": ""I2C"", ""range"": ""0-40""}",active,,https://example.com/datasheet/SEN100000747.pdf,,
CON100000748,CON100000748,Hirose Electric,Hirose Electric,con100000748,Connectors,Connectors,CON100000748 Connectors from Hirose Electric. Sourced via professional procurement support; specs below.,,,"{""positions"": ""40"", ""voltage_rating_v"": ""50""}",active,,https://example.com/datasheet/CON100000748.pdf,,
MOD100000749,MOD100000749,SIMCom,SIMCom,mod100000749,Modules,Modules,MOD100000749 Modules from SIMCom. Sourced via professional procurement support; specs below.,,,"{""sensitivity_dbm"": ""-95"", ""interface"": ""UART""}",active,,https://example.com/datasheet/MOD100000749.pdf,,
OPA100000750,OPA100000750,Maxim Integrated,Maxim Integrated,opa100000750,Analog IC,Analog IC,OPA100000750 Analog IC from Maxim Integrated. Sourced via professional procurement support; specs below.,,,"{""gain_db"": ""100"", ""supply_current_ua"": ""200"", ""package"": ""SOIC-8"", ""bandwidth_hz"": ""1000000""}",active,,https://example.com/datasheet/OPA100000750.pdf,,
PMIC100000751,PMIC100000751,VoltRegInc,VoltRegInc,pmic100000751,Power Management IC,Power Management IC,PMIC100000751 Power Management IC from VoltRegInc. Sourced via professional procurement support; specs below.,,,"{""voltage_in_min_v"": ""4.5"", ""efficiency_percent"": ""92""}",active,,https://example.com/datasheet/PMIC100000751.pdf,,
DIO100000752,DIO100000752,Vishay Intertechnology,Vishay Intertechnology,dio100000752,Diode,Diode,DIO100000752 Diode from Vishay Intertechnology. Sourced via professional procurement support; specs below.,,,"{""vrrm_v"": ""100"", ""vf_v"": ""0.7""}",active,,https://example.com/datasheet/DIO100000752.pdf,,
LED100000753,LED100000753,Kingbright,Kingbright,led100000753,LED Components,LED Components,LED100000753 LED Components from Kingbright. Sourced via professional procurement support; specs below.,,,"{""package"": ""0805"", ""wavelength_nm"": ""650""}",active,,https://example.com/datasheet/LED100000753.pdf,,
MEM100000754,MEM100000754,Micron Technology,Micron Technology,mem100000754,Memory IC,Memory IC,MEM100000754 Memory IC from Micron Technology. Sourced via professional procurement support; specs below.,,,"{""interface"": ""SPI"", ""memory_bytes"": ""16777216"", ""Access Time"": ""70ns""}",active,,https://example.com/datasheet/MEM100000754.pdf,,
XTAL100000755,XTAL100000755,,,xtal100000755,Crystal Oscillator,Crystal Oscillator,XTAL100000755 Crystal Oscillator from unspecified. Sourced via professional procurement support; specs below.,,,"{""load_capacitance_pf"": ""18"", ""package"": ""SMD"", ""frequency_hz"": ""8000000""}",active,,https://example.com/datasheet/XTAL100000755.pdf,,
MCU100000756,MCU100000756,Nuvoton Technology,Nuvoton Technology,mcu100000756,Microcontroller,Microcontroller,MCU100000756 Microcontroller from Nuvoton Technology. Sourced via professional procurement support; specs below.,,,"{""core"": ""ARM Cortex-M4"", ""ESD Rating"": ""2kV""}",active,,https://example.com/datasheet/MCU100000756.pdf,,
MOS100000757,MOS100000757,Alpha & Omega Semiconductor,Alpha & Omega Semiconductor,mos100000757,MOSFET,MOSFET,MOS100000757 MOSFET from Alpha & Omega Semiconductor. Sourced via professional procurement support; specs below.,,,"{""id_a"": ""30"", ""qg_nc"": ""45"", ""Gate Charge Type"": ""standard""}",active,,https://example.com/datasheet/MOS100000757.pdf,,
RES100000758,RES100000758,Yageo,Yageo,res100000758,Resistor,Resistor,RES100000758 Resistor from Yageo. Sourced via professional procurement support; specs below.,,,"{""resistance_ohm"": ""10kΩ"", ""temperature_coeff"": ""X7R""}",active,,https://example.com/datasheet/RES100000758.pdf,,
CAP100000759,CAP100000759,Murata Manufacturing,Murata Manufacturing,cap100000759,Capacitor,Capacitor,CAP100000759 Capacitor from Murata Manufacturing. Sourced via professional procurement support; specs below.,,,"{""capacitance_pf"": ""100000"", ""voltage_rating_v"": ""50"", ""tolerance"": ""±10%""}",active,,https://example.com/datasheet/CAP100000759.pdf,,
IND100000760,IND100000760,Murata Manufacturing,Murata Manufacturing,ind100000760,Inductor,Inductor,IND100000760 Inductor from Murata Manufacturing. Sourced via professional procurement support; specs below.,,,"{""current_rating_a"": ""1.5"", ""package"": ""0805""}",active,,https://example.com/datasheet/IND100000760.pdf,,
SEN100000761,SEN100000761,TE Connectivity,TE Connectivity,sen100000761,Sensors,Sensors,SEN100000761 Sensors from TE Connectivity. Sourced via professional procurement support; specs below.,,,"{""accuracy"": ""±0.5"", ""sensitivity_dbm"": ""260 LSB/g"", ""resolution_bits"": ""12"", ""interface"": ""I2C""}",active,,https://example.com/datasheet/SEN100000761.pdf,,
CON100000762,CON100000762,Molex,Molex,con100000762,Connectors,Connectors,CON100000762 Connectors from Molex. Sourced via professional procurement support; specs below.,,,"{""current_rating_a"": ""3"", ""voltage_rating_v"": ""50""}",active,,https://example.com/datasheet/CON100000762.pdf,,
MOD100000763,MOD100000763,u-blox,u-blox,mod100000763,Modules,Modules,MOD100000763 Modules from u-blox. Sourced via professional procurement support; specs below.,,,"{""modulation"": ""GFSK"", ""output_power_dbm"": ""20"", ""data_rate_bps"": ""2000000"", ""interface"": ""UART"", ""sensitivity_dbm"": ""-95""}",active,,https://example.com/datasheet/MOD100000763.pdf,,
OPA100000764,OPA100000764,Texas Instruments,Texas Instruments,opa100000764,Analog IC,Analog IC,OPA100000764 Analog IC from Texas Instruments. Sourced via professional procurement support; specs below.,,,"{""bandwidth_hz"": ""1000000"", ""package"": ""SOIC-8"", ""gain_db"": ""100"", ""supply_current_ua"": ""200""}",active,,https://example.com/datasheet/OPA100000764.pdf,,
PMIC100000765,PMIC100000765,Texas Instruments,Texas Instruments,pmic100000765,Power Management IC,Power Management IC,PMIC100000765 Power Management IC from Texas Instruments. Sourced via professional procurement support; specs below.,,,"{""voltage_out_v"": ""5"", ""output_current_a"": ""3"", ""voltage_in_max_v"": ""28"", ""package"": ""SOT-23""}",active,,https://example.com/datasheet/PMIC100000765.pdf,,
DIO100000766,DIO100000766,ON Semiconductor,ON Semiconductor,dio100000766,Diode,Diode,DIO100000766 Diode from ON Semiconductor. Sourced via professional procurement support; specs below.,,,"{""if_a"": ""1"", ""vf_v"": ""0.7"", ""vrrm_v"": ""100""}",active,,https://example.com/datasheet/DIO100000766.pdf,,
LED100000767,LED100000767,Kingbright,Kingbright,led100000767,LED Components,LED Components,LED100000767 LED Components from Kingbright. Sourced via professional procurement support; specs below.,,,"{""wavelength_nm"": ""650"", ""forward_current_ma"": ""20""}",active,,https://example.com/datasheet/LED100000767.pdf,,
MEM100000768,MEM100000768,Winbond Electronics,Winbond Electronics,mem100000768,Memory IC,Memory IC,MEM100000768 Memory IC from Winbond Electronics. Sourced via professional procurement support; specs below.,,,"{""interface"": ""SPI"", ""organization"": ""x8"", ""speed_hz"": ""104000000"", ""Access Time"": ""70ns""}",active,,https://example.com/datasheet/MEM100000768.pdf,,
XTAL100000769,XTAL100000769,TDK Corporation,TDK Corporation,xtal100000769,Crystal Oscillator,Crystal Oscillator,XTAL100000769 Crystal Oscillator from TDK Corporation. Sourced via professional procurement support; specs below.,,,"{""load_capacitance_pf"": ""18"", ""frequency_hz"": ""8000000""}",active,,https://example.com/datasheet/XTAL100000769.pdf,,
MCU100000770,MCU100000770,GigaDevice Semiconductor,GigaDevice Semiconductor,mcu100000770,Microcontroller,Microcontroller,MCU100000770 Microcontroller from GigaDevice Semiconductor. Sourced via professional procurement support; specs below.,,,"{""core"": ""ARM Cortex-M4""}",active,,https://example.com/datasheet/MCU100000770.pdf,,
MOS100000771,MOS100000771,Yangjie,Yangjie,mos100000771,MOSFET,MOSFET,MOS100000771 MOSFET from Yangjie. Sourced via professional procurement support; specs below.,,,"{""rds_on_mohm"": ""8"", ""id_a"": ""30A"", ""vgs_th_v"": ""2.5""}",active,,https://example.com/datasheet/MOS100000771.pdf,,
RES100000772,RES100000772,KEMET Electronics,KEMET Electronics,res100000772,Resistor,Resistor,RES100000772 Resistor from KEMET Electronics. Sourced via professional procurement support; specs below.,,,"{""tolerance"": ""±1%"", ""power_rating_w"": ""0.25""}",active,,https://example.com/datasheet/RES100000772.pdf,,
CAP100000773,CAP100000773,TDK Corporation,TDK Corporation,cap100000773,Capacitor,Capacitor,CAP100000773 Capacitor from TDK Corporation. Sourced via professional procurement support; specs below.,,,"{""capacitance_pf"": ""100000"", ""package"": ""0603"", ""tolerance"": ""±10%""}",active,,https://example.com/datasheet/CAP100000773.pdf,,
IND100000774,IND100000774,TDK Corporation,TDK Corporation,ind100000774,Inductor,Inductor,IND100000774 Inductor from TDK Corporation. Sourced via professional procurement support; specs below.,,,"{""inductance_uh"": ""4.7"", ""current_rating_a"": ""1.5"", ""package"": ""0805"", ""tolerance"": ""±20%""}",active,,https://example.com/datasheet/IND100000774.pdf,,
SEN100000775,SEN100000775,STMicroelectronics,STMicroelectronics,sen100000775,Sensors,Sensors,SEN100000775 Sensors from STMicroelectronics. Sourced via professional procurement support; specs below.,,,"{""interface"": ""I2C"", ""range"": ""0-40""}",active,,https://example.com/datasheet/SEN100000775.pdf,,
CON100000776,CON100000776,Amphenol,Amphenol,con100000776,Connectors,Connectors,CON100000776 Connectors from Amphenol. Sourced via professional procurement support; specs below.,,,"{""current_rating_a"": ""3"", ""positions"": ""40"", ""voltage_rating_v"": ""50"", ""mounting"": ""SMD""}",active,,https://example.com/datasheet/CON100000776.pdf,,
MOD100000777,MOD100000777,SIMCom,SIMCom,mod100000777,Modules,Modules,MOD100000777 Modules from SIMCom. Sourced via professional procurement support; specs below.,,,"{""output_power_dbm"": ""20"", ""data_rate_bps"": ""2000000"", ""modulation"": ""GFSK"", ""interface"": ""UART""}",active,,https://example.com/datasheet/MOD100000777.pdf,,
OPA100000778,OPA100000778,Analog Devices,Analog Devices,opa100000778,Analog IC,Analog IC,OPA100000778 Analog IC from Analog Devices. Sourced via professional procurement support; specs below.,,,"{""gain_db"": ""100"", ""package"": ""SOIC-8"", ""bandwidth_hz"": ""1000000""}",active,,https://example.com/datasheet/OPA100000778.pdf,,
PMIC100000779,PMIC100000779,Texas Instruments,Texas Instruments,pmic100000779,Power Management IC,Power Management IC,PMIC100000779 Power Management IC from Texas Instruments. Sourced via professional procurement support; specs below.,,,"{""voltage_in_max_v"": ""28"", ""voltage_out_v"": ""5"", ""output_current_a"": ""3"", ""voltage_in_min_v"": ""4.5""}",active,,https://example.com/datasheet/PMIC100000779.pdf,,
DIO100000780,DIO100000780,Diodes Incorporated,Diodes Incorporated,dio100000780,Diode,Diode,DIO100000780 Diode from Diodes Incorporated. Sourced via professional procurement support; specs below.,,,"{""vf_v"": ""0.7"", ""vrrm_v"": ""100"", ""if_a"": ""1""}",active,,https://example.com/datasheet/DIO100000780.pdf,,
LED100000781,LED100000781,OSRAM,OSRAM,led100000781,LED Components,LED Components,LED100000781 LED Components from OSRAM. Sourced via professional procurement support; specs below.,,,"{""wavelength_nm"": ""650"", ""package"": ""0805"", ""forward_current_ma"": ""20""}",active,,https://example.com/datasheet/LED100000781.pdf,,
MEM100000782,MEM100000782,SK Hynix,SK Hynix,mem100000782,Memory IC,Memory IC,MEM100000782 Memory IC from SK Hynix. Sourced via professional procurement support; specs below.,,,"{""memory_bytes"": ""16777216"", ""organization"": ""x8"", ""interface"": ""SPI""}",active,,https://example.com/datasheet/MEM100000782.pdf,,
XTAL100000783,XTAL100000783,TDK Corporation,TDK Corporation,xtal100000783,Crystal Oscillator,Crystal Oscillator,XTAL100000783 Crystal Oscillator from TDK Corporation. Sourced via professional procurement support; specs below.,,,"{""package"": ""SMD"", ""load_capacitance_pf"": ""18"", ""frequency_hz"": ""8000000""}",active,,https://example.com/datasheet/XTAL100000783.pdf,,
MCU100000784,MCU100000784,Holtek Semiconductor,Holtek Semiconductor,mcu100000784,Microcontroller,Microcontroller,MCU100000784 Microcontroller from Holtek Semiconductor. Sourced via professional procurement support; specs below.,,,"{""package"": ""LQFP-48"", ""flash_bytes"": ""128KB""}",active,,https://example.com/datasheet/MCU100000784.pdf,,
MOS100000785,MOS100000785,Yangjie,Yangjie,mos100000785,MOSFET,MOSFET,MOS100000785 MOSFET from Yangjie. Sourced via professional procurement support; specs below.,,,"{""qg_nc"": ""45"", ""rds_on_mohm"": ""8mΩ"", ""id_a"": ""30"", ""package"": ""SOT-23""}",active,,https://example.com/datasheet/MOS100000785.pdf,,
RES100000786,RES100000786,Bourns,Bourns,res100000786,Resistor,Resistor,RES100000786 Resistor from Bourns. Sourced via professional procurement support; specs below.,,,"{""tolerance"": ""±1%"", ""temperature_coeff"": ""X7R"", ""package"": ""0805"", ""resistance_ohm"": ""10kΩ""}",active,,https://example.com/datasheet/RES100000786.pdf,,
CAP100000787,CAP100000787,KEMET Electronics,KEMET Electronics,cap100000787,Capacitor,Capacitor,CAP100000787 Capacitor from KEMET Electronics. Sourced via professional procurement support; specs below.,,,"{""package"": ""0603"", ""capacitance_pf"": ""100nF""}",active,,https://example.com/datasheet/CAP100000787.pdf,,
IND100000788,IND100000788,Wurth Elektronik,Wurth Elektronik,ind100000788,Inductor,Inductor,IND100000788 Inductor from Wurth Elektronik. Sourced via professional procurement support; specs below.,,,"{""current_rating_a"": ""1.5"", ""tolerance"": ""±20%""}",active,,https://example.com/datasheet/IND100000788.pdf,,
SEN100000789,SEN100000789,SenseQ,SenseQ,sen100000789,Sensors,Sensors,SEN100000789 Sensors from SenseQ. Sourced via professional procurement support; specs below.,,,"{""interface"": ""I2C"", ""range"": ""0-40"", ""sensitivity_dbm"": ""260 LSB/g"", ""resolution_bits"": ""12""}",active,,https://example.com/datasheet/SEN100000789.pdf,,
CON100000790,CON100000790,TE Connectivity,TE Connectivity,con100000790,Connectors,Connectors,CON100000790 Connectors from TE Connectivity. Sourced via professional procurement support; specs below.,,,"{""current_rating_a"": ""3"", ""voltage_rating_v"": ""50"", ""positions"": ""40"", ""mounting"": ""SMD"", ""pitch_mm"": ""2.54""}",active,,https://example.com/datasheet/CON100000790.pdf,,
MOD100000791,MOD100000791,AirByte,AirByte,mod100000791,Modules,Modules,MOD100000791 Modules from AirByte. Sourced via professional procurement support; specs below.,,,"{""sensitivity_dbm"": ""-95"", ""output_power_dbm"": ""20"", ""interface"": ""UART"", ""modulation"": ""GFSK""}",active,,https://example.com/datasheet/MOD100000791.pdf,,
OPA100000792,OPA100000792,Maxim Integrated,Maxim Integrated,opa100000792,Analog IC,Analog IC,OPA100000792 Analog IC from Maxim Integrated. Sourced via professional procurement support; specs below.,,,"{""supply_current_ua"": ""200"", ""bandwidth_hz"": ""1000000""}",active,,https://example.com/datasheet/OPA100000792.pdf,,
PMIC100000793,PMIC100000793,SGMICRO,SGMICRO,pmic100000793,Power Management IC,Power Management IC,PMIC100000793 Power Management IC from SGMICRO. Sourced via professional procurement support; specs below.,,,"{""package"": ""SOT-23"", ""voltage_out_v"": ""5"", ""voltage_in_min_v"": ""4.5"", ""output_current_a"": ""3""}",active,,https://example.com/datasheet/PMIC100000793.pdf,,
DIO100000794,DIO100000794,Diodes Incorporated,Diodes Incorporated,dio100000794,Diode,Diode,DIO100000794 Diode from Diodes Incorporated. Sourced via professional procurement support; specs below.,,,"{""if_a"": ""1"", ""vf_v"": ""0.7"", ""Reverse Recovery"": ""50ns""}",active,,https://example.com/datasheet/DIO100000794.pdf,,
LED100000795,LED100000795,Lite-On Technology,Lite-On Technology,led100000795,LED Components,LED Components,LED100000795 LED Components from Lite-On Technology. Sourced via professional procurement support; specs below.,,,"{""wavelength_nm"": ""650"", ""forward_current_ma"": ""20"", ""package"": ""0805"", ""forward_voltage_v"": ""2.1""}",active,,https://example.com/datasheet/LED100000795.pdf,,
MEM100000796,MEM100000796,Winbond Electronics,Winbond Electronics,mem100000796,Memory IC,Memory IC,MEM100000796 Memory IC from Winbond Electronics. Sourced via professional procurement support; specs below.,,,"{""interface"": ""SPI"", ""memory_bytes"": ""16777216"", ""organization"": ""x8""}",active,,https://example.com/datasheet/MEM100000796.pdf,,
XTAL100000797,XTAL100000797,TDK Corporation,TDK Corporation,xtal100000797,Crystal Oscillator,Crystal Oscillator,XTAL100000797 Crystal Oscillator from TDK Corporation. Sourced via professional procurement support; specs below.,,,"{""load_capacitance_pf"": ""18"", ""frequency_hz"": ""8000000"", ""package"": ""SMD""}",active,,https://example.com/datasheet/XTAL100000797.pdf,,
MCU100000798,MCU100000798,GigaDevice Semiconductor,GigaDevice Semiconductor,mcu100000798,Microcontroller,Microcontroller,MCU100000798 Microcontroller from GigaDevice Semiconductor. Sourced via professional procurement support; specs below.,,,"{""frequency_hz"": ""72000000"", ""io_count"": ""48""}",active,,https://example.com/datasheet/MCU100000798.pdf,,
MOS100000799,MOS100000799,Vishay Intertechnology,Vishay Intertechnology,mos100000799,MOSFET,MOSFET,MOS100000799 MOSFET from Vishay Intertechnology. Sourced via professional procurement support; specs below.,,,"{""id_a"": ""30A""}",active,,https://example.com/datasheet/MOS100000799.pdf,,
RES100000800,RES100000800,,,res100000800,Resistor,Resistor,RES100000800 Resistor from unspecified. Sourced via professional procurement support; specs below.,,,"{""power_rating_w"": ""0.25"", ""resistance_ohm"": ""10kΩ""}",active,,https://example.com/datasheet/RES100000800.pdf,,
CAP100000801,CAP100000801,,,cap100000801,Capacitor,Capacitor,CAP100000801 Capacitor from unspecified. Sourced via professional procurement support; specs below.,,,"{""package"": ""0603"", ""voltage_rating_v"": ""50"", ""temperature_coeff"": ""X7R"", ""tolerance"": ""±10%""}",active,,https://example.com/datasheet/CAP100000801.pdf,,
IND100000802,IND100000802,Wurth Elektronik,Wurth Elektronik,ind100000802,Inductor,Inductor,IND100000802 Inductor from Wurth Elektronik. Sourced via professional procurement support; specs below.,,,"{""inductance_uh"": ""4.7"", ""current_rating_a"": ""1.5"", ""package"": ""0805"", ""tolerance"": ""±20%""}",active,,https://example.com/datasheet/IND100000802.pdf,,
SEN100000803,SEN100000803,BoschDummy,BoschDummy,sen100000803,Sensors,Sensors,SEN100000803 Sensors from BoschDummy. Sourced via professional procurement support; specs below.,,,"{""accuracy"": ""±0.5"", ""range"": ""0-40"", ""sensitivity_dbm"": ""260 LSB/g""}",active,,https://example.com/datasheet/SEN100000803.pdf,,
CON100000804,CON100000804,Amphenol,Amphenol,con100000804,Connectors,Connectors,CON100000804 Connectors from Amphenol. Sourced via professional procurement support; specs below.,,,"{""positions"": ""40"", ""current_rating_a"": ""3"", ""voltage_rating_v"": ""50"", ""pitch_mm"": ""2.54""}",active,,https://example.com/datasheet/CON100000804.pdf,,
MOD100000805,MOD100000805,Quectel,Quectel,mod100000805,Modules,Modules,MOD100000805 Modules from Quectel. Sourced via professional procurement support; specs below.,,,"{""modulation"": ""GFSK"", ""sensitivity_dbm"": ""-95"", ""interface"": ""UART"", ""Protocol Stack"": ""3.0""}",active,,https://example.com/datasheet/MOD100000805.pdf,,
OPA100000806,OPA100000806,OpAmpInc,OpAmpInc,opa100000806,Analog IC,Analog IC,OPA100000806 Analog IC from OpAmpInc. Sourced via professional procurement support; specs below.,,,"{""supply_current_ua"": ""200"", ""bandwidth_hz"": ""1000000"", ""gain_db"": ""100""}",active,,https://example.com/datasheet/OPA100000806.pdf,,
PMIC100000807,PMIC100000807,Richtek Technology,Richtek Technology,pmic100000807,Power Management IC,Power Management IC,PMIC100000807 Power Management IC from Richtek Technology. Sourced via professional procurement support; specs below.,,,"{""efficiency_percent"": ""92"", ""voltage_in_max_v"": ""28"", ""package"": ""SOT-23"", ""voltage_in_min_v"": ""4.5""}",active,,https://example.com/datasheet/PMIC100000807.pdf,,
DIO100000808,DIO100000808,Littelfuse,Littelfuse,dio100000808,Diode,Diode,DIO100000808 Diode from Littelfuse. Sourced via professional procurement support; specs below.,,,"{""vf_v"": ""0.7"", ""if_a"": ""1""}",active,,https://example.com/datasheet/DIO100000808.pdf,,
LED100000809,LED100000809,Lite-On Technology,Lite-On Technology,led100000809,LED Components,LED Components,LED100000809 LED Components from Lite-On Technology. Sourced via professional procurement support; specs below.,,,"{""package"": ""0805"", ""forward_voltage_v"": ""2.1"", ""wavelength_nm"": ""650""}",active,,https://example.com/datasheet/LED100000809.pdf,,
MEM100000810,MEM100000810,ISSI,ISSI,mem100000810,Memory IC,Memory IC,MEM100000810 Memory IC from ISSI. Sourced via professional procurement support; specs below.,,,"{""memory_bytes"": ""16777216"", ""organization"": ""x8"", ""interface"": ""SPI"", ""speed_hz"": ""104000000""}",active,,https://example.com/datasheet/MEM100000810.pdf,,
XTAL100000811,XTAL100000811,Murata Manufacturing,Murata Manufacturing,xtal100000811,Crystal Oscillator,Crystal Oscillator,XTAL100000811 Crystal Oscillator from Murata Manufacturing. Sourced via professional procurement support; specs below.,,,"{""load_capacitance_pf"": ""18"", ""package"": ""SMD""}",active,,https://example.com/datasheet/XTAL100000811.pdf,,
MCU100000812,MCU100000812,GigaDevice Semiconductor,GigaDevice Semiconductor,mcu100000812,Microcontroller,Microcontroller,MCU100000812 Microcontroller from GigaDevice Semiconductor. Sourced via professional procurement support; specs below.,,,"{""voltage_v"": ""3.3V"", ""frequency_hz"": ""72000000"", ""flash_bytes"": ""131072""}",active,,https://example.com/datasheet/MCU100000812.pdf,,
MOS100000813,MOS100000813,Infineon Technologies,Infineon Technologies,mos100000813,MOSFET,MOSFET,MOS100000813 MOSFET from Infineon Technologies. Sourced via professional procurement support; specs below.,,,"{""vds_v"": ""55"", ""id_a"": ""30""}",active,,https://example.com/datasheet/MOS100000813.pdf,,
RES100000814,RES100000814,KEMET Electronics,KEMET Electronics,res100000814,Resistor,Resistor,RES100000814 Resistor from KEMET Electronics. Sourced via professional procurement support; specs below.,,,"{""tolerance"": ""±1%"", ""resistance_ohm"": ""10000"", ""power_rating_w"": ""0.25"", ""package"": ""0805""}",active,,https://example.com/datasheet/RES100000814.pdf,,
CAP100000815,CAP100000815,CapraMicro,CapraMicro,cap100000815,Capacitor,Capacitor,CAP100000815 Capacitor from CapraMicro. Sourced via professional procurement support; specs below.,,,"{""temperature_coeff"": ""X7R"", ""capacitance_pf"": ""100nF"", ""voltage_rating_v"": ""50"", ""tolerance"": ""±10%"", ""package"": ""0603""}",active,,https://example.com/datasheet/CAP100000815.pdf,,
IND100000816,IND100000816,TDK Corporation,TDK Corporation,ind100000816,Inductor,Inductor,IND100000816 Inductor from TDK Corporation. Sourced via professional procurement support; specs below.,,,"{""inductance_uh"": ""4.7"", ""current_rating_a"": ""1.5""}",active,,https://example.com/datasheet/IND100000816.pdf,,
SEN100000817,SEN100000817,TE Connectivity,TE Connectivity,sen100000817,Sensors,Sensors,SEN100000817 Sensors from TE Connectivity. Sourced via professional procurement support; specs below.,,,"{""resolution_bits"": ""12"", ""range"": ""0-40"", ""interface"": ""I2C"", ""accuracy"": ""±0.5"", ""sensitivity_dbm"": ""260 LSB/g""}",active,,https://example.com/datasheet/SEN100000817.pdf,,
CON100000818,CON100000818,Hirose Electric,Hirose Electric,con100000818,Connectors,Connectors,CON100000818 Connectors from Hirose Electric. Sourced via professional procurement support; specs below.,,,"{""voltage_rating_v"": ""50"", ""positions"": ""40"", ""pitch_mm"": ""2.54"", ""mounting"": ""SMD""}",active,,https://example.com/datasheet/CON100000818.pdf,,
MOD100000819,MOD100000819,SIMCom,SIMCom,mod100000819,Modules,Modules,MOD100000819 Modules from SIMCom. Sourced via professional procurement support; specs below.,,,"{""interface"": ""UART"", ""modulation"": ""GFSK""}",active,,https://example.com/datasheet/MOD100000819.pdf,,
OPA100000820,OPA100000820,Maxim Integrated,Maxim Integrated,opa100000820,Analog IC,Analog IC,OPA100000820 Analog IC from Maxim Integrated. Sourced via professional procurement support; specs below.,,,"{""package"": ""SOIC-8"", ""supply_current_ua"": ""200"", ""gain_db"": ""100"", ""bandwidth_hz"": ""1000000""}",active,,https://example.com/datasheet/OPA100000820.pdf,,
PMIC100000821,PMIC100000821,Infineon Technologies,Infineon Technologies,pmic100000821,Power Management IC,Power Management IC,PMIC100000821 Power Management IC from Infineon Technologies. Sourced via professional procurement support; specs below.,,,"{""voltage_in_max_v"": ""28"", ""efficiency_percent"": ""92"", ""package"": ""SOT-23""}",active,,https://example.com/datasheet/PMIC100000821.pdf,,
DIO100000822,DIO100000822,Diodes Incorporated,Diodes Incorporated,dio100000822,Diode,Diode,DIO100000822 Diode from Diodes Incorporated. Sourced via professional procurement support; specs below.,,,"{""vrrm_v"": ""100"", ""if_a"": ""1"", ""vf_v"": ""0.7""}",active,,https://example.com/datasheet/DIO100000822.pdf,,
LED100000823,LED100000823,Lite-On Technology,Lite-On Technology,led100000823,LED Components,LED Components,LED100000823 LED Components from Lite-On Technology. Sourced via professional procurement support; specs below.,,,"{""package"": ""0805"", ""forward_current_ma"": ""20"", ""wavelength_nm"": ""650""}",active,,https://example.com/datasheet/LED100000823.pdf,,
MEM100000824,MEM100000824,Micron Technology,Micron Technology,mem100000824,Memory IC,Memory IC,MEM100000824 Memory IC from Micron Technology. Sourced via professional procurement support; specs below.,,,"{""organization"": ""x8"", ""speed_hz"": ""104000000"", ""memory_bytes"": ""16777216"", ""interface"": ""SPI""}",active,,https://example.com/datasheet/MEM100000824.pdf,,
XTAL100000825,XTAL100000825,TDK Corporation,TDK Corporation,xtal100000825,Crystal Oscillator,Crystal Oscillator,XTAL100000825 Crystal Oscillator from TDK Corporation. Sourced via professional procurement support; specs below.,,,"{""package"": ""SMD"", ""frequency_hz"": ""8000000"", ""load_capacitance_pf"": ""18""}",active,,https://example.com/datasheet/XTAL100000825.pdf,,
MCU100000826,MCU100000826,Nuvoton Technology,Nuvoton Technology,mcu100000826,Microcontroller,Microcontroller,MCU100000826 Microcontroller from Nuvoton Technology. Sourced via professional procurement support; specs below.,,,"{""io_count"": ""48"", ""voltage_v"": ""3.3V""}",active,,https://example.com/datasheet/MCU100000826.pdf,,
MOS100000827,MOS100000827,Vishay Intertechnology,Vishay Intertechnology,mos100000827,MOSFET,MOSFET,MOS100000827 MOSFET from Vishay Intertechnology. Sourced via professional procurement support; specs below.,,,"{""qg_nc"": ""45"", ""id_a"": ""30A""}",active,,https://example.com/datasheet/MOS100000827.pdf,,
RES100000828,RES100000828,Vishay Intertechnology,Vishay Intertechnology,res100000828,Resistor,Resistor,RES100000828 Resistor from Vishay Intertechnology. Sourced via professional procurement support; specs below.,,,"{""power_rating_w"": ""0.25"", ""resistance_ohm"": ""10000"", ""tolerance"": ""±1%"", ""MTBF Hours"": ""100000""}",active,,https://example.com/datasheet/RES100000828.pdf,,
CAP100000829,CAP100000829,Holy Stone,Holy Stone,cap100000829,Capacitor,Capacitor,CAP100000829 Capacitor from Holy Stone. Sourced via professional procurement support; specs below.,,,"{""temperature_coeff"": ""X7R"", ""package"": ""0603"", ""voltage_rating_v"": ""50"", ""capacitance_pf"": ""100000"", ""tolerance"": ""±10%""}",active,,https://example.com/datasheet/CAP100000829.pdf,,
IND100000830,IND100000830,TDK Corporation,TDK Corporation,ind100000830,Inductor,Inductor,IND100000830 Inductor from TDK Corporation. Sourced via professional procurement support; specs below.,,,"{""tolerance"": ""±20%"", ""inductance_uh"": ""4.7""}",active,,https://example.com/datasheet/IND100000830.pdf,,
SEN100000831,SEN100000831,TE Connectivity,TE Connectivity,sen100000831,Sensors,Sensors,SEN100000831 Sensors from TE Connectivity. Sourced via professional procurement support; specs below.,,,"{""resolution_bits"": ""12"", ""range"": ""0-40""}",active,,https://example.com/datasheet/SEN100000831.pdf,,
