mpn,clean_mpn,manufacturer,brand,url_slug,category,subcategory,description,applications,keywords,attributes_json,availability,alternative_parts,datasheet_url,faq,image
CAP50000255,CAP50000255,TDK Corporation,TDK Corporation,cap50000255,Capacitor,Capacitor,CAP50000255 Capacitor from TDK Corporation. Sourced via professional procurement support; specs below.,,,"{""package"": ""0603"", ""capacitance_pf"": ""100000"", ""voltage_rating_v"": ""50"", ""temperature_coeff"": ""X7R""}",active,,https://example.com/datasheet/CAP50000255.pdf,,
IND50000256,IND50000256,Murata Manufacturing,Murata Manufacturing,ind50000256,Inductor,Inductor,IND50000256 Inductor from Murata Manufacturing. Sourced via professional procurement support; specs below.,,,"{""tolerance"": ""±20%"", ""inductance_uh"": ""4.7"", ""package"": ""0805"", ""current_rating_a"": ""1.5""}",active,,https://example.com/datasheet/IND50000256.pdf,,
SEN50000257,SEN50000257,STMicroelectronics,STMicroelectronics,sen50000257,Sensors,Sensors,SEN50000257 Sensors from STMicroelectronics. Sourced via professional procurement support; specs below.,,,"{""accuracy"": ""±0.5"", ""range"": ""0-40""}",active,,https://example.com/datasheet/SEN50000257.pdf,,
CON50000258,CON50000258,Molex,Molex,con50000258,Connectors,Connectors,CON50000258 Connectors from Molex. Sourced via professional procurement support; specs below.,,,"{""positions"": ""40"", ""voltage_rating_v"": ""50"", ""pitch_mm"": ""2.54""}",active,,https://example.com/datasheet/CON50000258.pdf,,
MOD50000259,MOD50000259,Espressif Systems,Espressif Systems,mod50000259,Modules,Modules,MOD50000259 Modules from Espressif Systems. Sourced via professional procurement support; specs below.,,,"{""interface"": ""UART"", ""data_rate_bps"": ""2000000"", ""sensitivity_dbm"": ""-95"", ""output_power_dbm"": ""20"", ""Antenna Type"": ""PCB""}",active,,https://example.com/datasheet/MOD50000259.pdf,,
OPA50000260,OPA50000260,Silicon Labs,Silicon Labs,opa50000260,Analog IC,Analog IC,OPA50000260 Analog IC from Silicon Labs. Sourced via professional procurement support; specs below.,,,"{""bandwidth_hz"": ""1000000"", ""package"": ""SOIC-8"", ""gain_db"": ""100"", ""supply_current_ua"": ""200""}",active,,https://example.com/datasheet/OPA50000260.pdf,,
PMIC50000261,PMIC50000261,Monolithic Power Systems,Monolithic Power Systems,pmic50000261,Power Management IC,Power Management IC,PMIC50000261 Power Management IC from Monolithic Power Systems. Sourced via professional procurement support; specs below.,,,"{""output_current_a"": ""3"", ""package"": ""SOT-23"", ""voltage_in_min_v"": ""4.5"", ""efficiency_percent"": ""92"", ""voltage_in_max_v"": ""28""}",active,,https://example.com/datasheet/PMIC50000261.pdf,,
DIO50000262,DIO50000262,RectFab,RectFab,dio50000262,Diode,Diode,DIO50000262 Diode from RectFab. Sourced via professional procurement support; specs below.,,,"{""vf_v"": ""0.7"", ""vrrm_v"": ""100"", ""if_a"": ""1"", ""Reverse Recovery"": ""50ns""}",active,,https://example.com/datasheet/DIO50000262.pdf,,
LED50000263,LED50000263,Everlight Electronics,Everlight Electronics,led50000263,LED Components,LED Components,LED50000263 LED Components from Everlight Electronics. Sourced via professional procurement support; specs below.,,,"{""package"": ""0805"", ""forward_current_ma"": ""20""}",active,,https://example.com/datasheet/LED50000263.pdf,,
MEM50000264,MEM50000264,SK Hynix,SK Hynix,mem50000264,Memory IC,Memory IC,MEM50000264 Memory IC from SK Hynix. Sourced via professional procurement support; specs below.,,,"{""interface"": ""SPI"", ""organization"": ""x8""}",active,,https://example.com/datasheet/MEM50000264.pdf,,
XTAL50000265,XTAL50000265,TDK Corporation,TDK Corporation,xtal50000265,Crystal Oscillator,Crystal Oscillator,XTAL50000265 Crystal Oscillator from TDK Corporation. Sourced via professional procurement support; specs below.,,,"{""frequency_hz"": ""8000000"", ""load_capacitance_pf"": ""18"", ""package"": ""SMD""}",active,,https://example.com/datasheet/XTAL50000265.pdf,,
MCU50000266,MCU50000266,STMicroelectronics,STMicroelectronics,mcu50000266,Microcontroller,Microcontroller,MCU50000266 Microcontroller from STMicroelectronics. Sourced via professional procurement support; specs below.,,,"{""package"": ""LQFP-48"", ""io_count"": ""48"", ""ram_bytes"": ""20480"", ""flash_bytes"": ""131072""}",active,,https://example.com/datasheet/MCU50000266.pdf,,
MOS50000267,MOS50000267,Alpha & Omega Semiconductor,Alpha & Omega Semiconductor,mos50000267,MOSFET,MOSFET,MOS50000267 MOSFET from Alpha & Omega Semiconductor. Sourced via professional procurement support; specs below.,,,"{""package"": ""SOT-23"", ""vds_v"": ""55""}",active,,https://example.com/datasheet/MOS50000267.pdf,,
RES50000268,RES50000268,Vishay Intertechnology,Vishay Intertechnology,res50000268,Resistor,Resistor,RES50000268 Resistor from Vishay Intertechnology. Sourced via professional procurement support; specs below.,,,"{""temperature_coeff"": ""X7R"", ""resistance_ohm"": ""10000""}",active,,https://example.com/datasheet/RES50000268.pdf,,
CAP50000269,CAP50000269,Holy Stone,Holy Stone,cap50000269,Capacitor,Capacitor,CAP50000269 Capacitor from Holy Stone. Sourced via professional procurement support; specs below.,,,"{""capacitance_pf"": ""100000"", ""package"": ""0603"", ""Ripple Current"": ""100mA""}",active,,https://example.com/datasheet/CAP50000269.pdf,,
IND50000270,IND50000270,Wurth Elektronik,Wurth Elektronik,ind50000270,Inductor,Inductor,IND50000270 Inductor from Wurth Elektronik. Sourced via professional procurement support; specs below.,,,"{""package"": ""0805"", ""tolerance"": ""±20%"", ""current_rating_a"": ""1.5"", ""inductance_uh"": ""4.7""}",active,,https://example.com/datasheet/IND50000270.pdf,,
SEN50000271,SEN50000271,LumenDetect,LumenDetect,sen50000271,Sensors,Sensors,SEN50000271 Sensors from LumenDetect. Sourced via professional procurement support; specs below.,,,"{""sensitivity_dbm"": ""260 LSB/g"", ""interface"": ""I2C"", ""accuracy"": ""±0.5""}",active,,https://example.com/datasheet/SEN50000271.pdf,,
CON50000272,CON50000272,Molex,Molex,con50000272,Connectors,Connectors,CON50000272 Connectors from Molex. Sourced via professional procurement support; specs below.,,,"{""current_rating_a"": ""3"", ""positions"": ""40""}",active,,https://example.com/datasheet/CON50000272.pdf,,
MOD50000273,MOD50000273,,,mod50000273,Modules,Modules,MOD50000273 Modules from unspecified. Sourced via professional procurement support; specs below.,,,"{""output_power_dbm"": ""20"", ""modulation"": ""GFSK"", ""data_rate_bps"": ""2000000""}",active,,https://example.com/datasheet/MOD50000273.pdf,,
OPA50000274,OPA50000274,Maxim Integrated,Maxim Integrated,opa50000274,Analog IC,Analog IC,OPA50000274 Analog IC from Maxim Integrated. Sourced via professional procurement support; specs below.,,,"{""bandwidth_hz"": ""1000000"", ""supply_current_ua"": ""200"", ""gain_db"": ""100""}",active,,https://example.com/datasheet/OPA50000274.pdf,,
PMIC50000275,PMIC50000275,Infineon Technologies,Infineon Technologies,pmic50000275,Power Management IC,Power Management IC,PMIC50000275 Power Management IC from Infineon Technologies. Sourced via professional procurement support; specs below.,,,"{""efficiency_percent"": ""92"", ""voltage_in_max_v"": ""28"", ""package"": ""SOT-23"", ""voltage_out_v"": ""5""}",active,,https://example.com/datasheet/PMIC50000275.pdf,,
DIO50000276,DIO50000276,Littelfuse,Littelfuse,dio50000276,Diode,Diode,DIO50000276 Diode from Littelfuse. Sourced via professional procurement support; specs below.,,,"{""vrrm_v"": ""100"", ""if_a"": ""1"", ""vf_v"": ""0.7""}",active,,https://example.com/datasheet/DIO50000276.pdf,,
LED50000277,LED50000277,PhotonInc,PhotonInc,led50000277,LED Components,LED Components,LED50000277 LED Components from PhotonInc. Sourced via professional procurement support; specs below.,,,"{""forward_voltage_v"": ""2.1"", ""forward_current_ma"": ""20"", ""wavelength_nm"": ""650""}",active,,https://example.com/datasheet/LED50000277.pdf,,
MEM50000278,MEM50000278,Macronix International,Macronix International,mem50000278,Memory IC,Memory IC,MEM50000278 Memory IC from Macronix International. Sourced via professional procurement support; specs below.,,,"{""interface"": ""SPI"", ""memory_bytes"": ""16777216""}",active,,https://example.com/datasheet/MEM50000278.pdf,,
XTAL50000279,XTAL50000279,OscInc,OscInc,xtal50000279,Crystal Oscillator,Crystal Oscillator,XTAL50000279 Crystal Oscillator from OscInc. Sourced via professional procurement support; specs below.,,,"{""frequency_hz"": ""8000000"", ""package"": ""SMD""}",active,,https://example.com/datasheet/XTAL50000279.pdf,,
MCU50000280,MCU50000280,GigaDevice Semiconductor,GigaDevice Semiconductor,mcu50000280,Microcontroller,Microcontroller,MCU50000280 Microcontroller from GigaDevice Semiconductor. Sourced via professional procurement support; specs below.,,,"{""package"": ""LQFP-48"", ""flash_bytes"": ""131072""}",active,,https://example.com/datasheet/MCU50000280.pdf,,
MOS50000281,MOS50000281,ON Semiconductor,ON Semiconductor,mos50000281,MOSFET,MOSFET,MOS50000281 MOSFET from ON Semiconductor. Sourced via professional procurement support; specs below.,,,"{""package"": ""SOT-23"", ""vds_v"": ""55""}",active,,https://example.com/datasheet/MOS50000281.pdf,,
RES50000282,RES50000282,Yageo,Yageo,res50000282,Resistor,Resistor,RES50000282 Resistor from Yageo. Sourced via professional procurement support; specs below.,,,"{""package"": ""0805"", ""power_rating_w"": ""0.25"", ""tolerance"": ""±1%""}",active,,https://example.com/datasheet/RES50000282.pdf,,
CAP50000283,CAP50000283,Holy Stone,Holy Stone,cap50000283,Capacitor,Capacitor,CAP50000283 Capacitor from Holy Stone. Sourced via professional procurement support; specs below.,,,"{""package"": ""0603"", ""tolerance"": ""±10%""}",active,,https://example.com/datasheet/CAP50000283.pdf,,
IND50000284,IND50000284,Murata Manufacturing,Murata Manufacturing,ind50000284,Inductor,Inductor,IND50000284 Inductor from Murata Manufacturing. Sourced via professional procurement support; specs below.,,,"{""package"": ""0805"", ""current_rating_a"": ""1.5"", ""tolerance"": ""±20%"", ""inductance_uh"": ""4.7"", ""Self Resonant Freq"": ""50MHz""}",active,,https://example.com/datasheet/IND50000284.pdf,,
SEN50000285,SEN50000285,BoschDummy,BoschDummy,sen50000285,Sensors,Sensors,SEN50000285 Sensors from BoschDummy. Sourced via professional procurement support; specs below.,,,"{""accuracy"": ""±0.5"", ""range"": ""0-40"", ""interface"": ""I2C"", ""sensitivity_dbm"": ""260 LSB/g"", ""resolution_bits"": ""12""}",active,,https://example.com/datasheet/SEN50000285.pdf,,
CON50000286,CON50000286,Molex,Molex,con50000286,Connectors,Connectors,CON50000286 Connectors from Molex. Sourced via professional procurement support; specs below.,,,"{""mounting"": ""SMD"", ""voltage_rating_v"": ""50"", ""pitch_mm"": ""2.54""}",active,,https://example.com/datasheet/CON50000286.pdf,,
MOD50000287,MOD50000287,SIMCom,SIMCom,mod50000287,Modules,Modules,MOD50000287 Modules from SIMCom. Sourced via professional procurement support; specs below.,,,"{""interface"": ""UART"", ""output_power_dbm"": ""20"", ""data_rate_bps"": ""2000000""}",active,,https://example.com/datasheet/MOD50000287.pdf,,
OPA50000288,OPA50000288,Analog Devices,Analog Devices,opa50000288,Analog IC,Analog IC,OPA50000288 Analog IC from Analog Devices. Sourced via professional procurement support; specs below.,,,"{""gain_db"": ""100"", ""package"": ""SOIC-8""}",active,,https://example.com/datasheet/OPA50000288.pdf,,
PMIC50000289,PMIC50000289,Infineon Technologies,Infineon Technologies,pmic50000289,Power Management IC,Power Management IC,PMIC50000289 Power Management IC from Infineon Technologies. Sourced via professional procurement support; specs below.,,,"{""voltage_out_v"": ""5"", ""voltage_in_min_v"": ""4.5"", ""package"": ""SOT-23"", ""voltage_in_max_v"": ""28""}",active,,https://example.com/datasheet/PMIC50000289.pdf,,
DIO50000290,DIO50000290,Vishay Intertechnology,Vishay Intertechnology,dio50000290,Diode,Diode,DIO50000290 Diode from Vishay Intertechnology. Sourced via professional procurement support; specs below.,,,"{""vf_v"": ""0.7"", ""vrrm_v"": ""100"", ""if_a"": ""1""}",active,,https://example.com/datasheet/DIO50000290.pdf,,
LED50000291,LED50000291,OSRAM,OSRAM,led50000291,LED Components,LED Components,LED50000291 LED Components from OSRAM. Sourced via professional procurement support; specs below.,,,"{""package"": ""0805"", ""forward_voltage_v"": ""2.1"", ""wavelength_nm"": ""650"", ""forward_current_ma"": ""20""}",active,,https://example.com/datasheet/LED50000291.pdf,,
MEM50000292,MEM50000292,SK Hynix,SK Hynix,mem50000292,Memory IC,Memory IC,MEM50000292 Memory IC from SK Hynix. Sourced via professional procurement support; specs below.,,,"{""interface"": ""SPI"", ""organization"": ""x8"", ""speed_hz"": ""104000000"", ""memory_bytes"": ""16777216""}",active,,https://example.com/datasheet/MEM50000292.pdf,,
XTAL50000293,XTAL50000293,TDK Corporation,TDK Corporation,xtal50000293,Crystal Oscillator,Crystal Oscillator,XTAL50000293 Crystal Oscillator from TDK Corporation. Sourced via professional procurement support; specs below.,,,"{""package"": ""SMD"", ""frequency_hz"": ""8000000"", ""load_capacitance_pf"": ""18""}",active,,https://example.com/datasheet/XTAL50000293.pdf,,
MCU50000294,MCU50000294,Microchip Technology,Microchip Technology,mcu50000294,Microcontroller,Microcontroller,MCU50000294 Microcontroller from Microchip Technology. Sourced via professional procurement support; specs below.,,,"{""voltage_v"": ""3.3"", ""io_count"": ""48""}",active,,https://example.com/datasheet/MCU50000294.pdf,,
MOS50000295,MOS50000295,Alpha & Omega Semiconductor,Alpha & Omega Semiconductor,mos50000295,MOSFET,MOSFET,MOS50000295 MOSFET from Alpha & Omega Semiconductor. Sourced via professional procurement support; specs below.,,,"{""id_a"": ""30"", ""vds_v"": ""55""}",active,,https://example.com/datasheet/MOS50000295.pdf,,
RES50000296,RES50000296,Vishay Intertechnology,Vishay Intertechnology,res50000296,Resistor,Resistor,RES50000296 Resistor from Vishay Intertechnology. Sourced via professional procurement support; specs below.,,,"{""resistance_ohm"": ""10000"", ""power_rating_w"": ""0.25"", ""package"": ""0805"", ""temperature_coeff"": ""X7R""}",active,,https://example.com/datasheet/RES50000296.pdf,,
CAP50000297,CAP50000297,KEMET Electronics,KEMET Electronics,cap50000297,Capacitor,Capacitor,CAP50000297 Capacitor from KEMET Electronics. Sourced via professional procurement support; specs below.,,,"{""tolerance"": ""±10%"", ""capacitance_pf"": ""100000"", ""package"": ""0603""}",active,,https://example.com/datasheet/CAP50000297.pdf,,
IND50000298,IND50000298,Wurth Elektronik,Wurth Elektronik,ind50000298,Inductor,Inductor,IND50000298 Inductor from Wurth Elektronik. Sourced via professional procurement support; specs below.,,,"{""package"": ""0805"", ""tolerance"": ""±20%"", ""current_rating_a"": ""1.5"", ""inductance_uh"": ""4.7""}",active,,https://example.com/datasheet/IND50000298.pdf,,
SEN50000299,SEN50000299,STMicroelectronics,STMicroelectronics,sen50000299,Sensors,Sensors,SEN50000299 Sensors from STMicroelectronics. Sourced via professional procurement support; specs below.,,,"{""sensitivity_dbm"": ""260 LSB/g"", ""interface"": ""I2C"", ""resolution_bits"": ""12""}",active,,https://example.com/datasheet/SEN50000299.pdf,,
CON50000300,CON50000300,Molex,Molex,con50000300,Connectors,Connectors,CON50000300 Connectors from Molex. Sourced via professional procurement support; specs below.,,,"{""positions"": ""40"", ""current_rating_a"": ""3"", ""pitch_mm"": ""2.54""}",active,,https://example.com/datasheet/CON50000300.pdf,,
MOD50000301,MOD50000301,Semtech,Semtech,mod50000301,Modules,Modules,MOD50000301 Modules from Semtech. Sourced via professional procurement support; specs below.,,,"{""output_power_dbm"": ""20"", ""data_rate_bps"": ""2000000"", ""interface"": ""UART""}",active,,https://example.com/datasheet/MOD50000301.pdf,,
OPA50000302,OPA50000302,Silicon Labs,Silicon Labs,opa50000302,Analog IC,Analog IC,OPA50000302 Analog IC from Silicon Labs. Sourced via professional procurement support; specs below.,,,"{""bandwidth_hz"": ""1000000"", ""supply_current_ua"": ""200"", ""gain_db"": ""100""}",active,,https://example.com/datasheet/OPA50000302.pdf,,
PMIC50000303,PMIC50000303,Richtek Technology,Richtek Technology,pmic50000303,Power Management IC,Power Management IC,PMIC50000303 Power Management IC from Richtek Technology. Sourced via professional procurement support; specs below.,,,"{""package"": ""SOT-23"", ""voltage_out_v"": ""5"", ""voltage_in_min_v"": ""4.5"", ""output_current_a"": ""3""}",active,,https://example.com/datasheet/PMIC50000303.pdf,,
DIO50000304,DIO50000304,Littelfuse,Littelfuse,dio50000304,Diode,Diode,DIO50000304 Diode from Littelfuse. Sourced via professional procurement support; specs below.,,,"{""vf_v"": ""0.7"", ""vrrm_v"": ""100""}",active,,https://example.com/datasheet/DIO50000304.pdf,,
LED50000305,LED50000305,Everlight Electronics,Everlight Electronics,led50000305,LED Components,LED Components,LED50000305 LED Components from Everlight Electronics. Sourced via professional procurement support; specs below.,,,"{""forward_current_ma"": ""20"", ""wavelength_nm"": ""650"", ""forward_voltage_v"": ""2.1"", ""package"": ""0805""}",active,,https://example.com/datasheet/LED50000305.pdf,,
MEM50000306,MEM50000306,MemCore,MemCore,mem50000306,Memory IC,Memory IC,MEM50000306 Memory IC from MemCore. Sourced via professional procurement support; specs below.,,,"{""speed_hz"": ""104000000"", ""interface"": ""SPI"", ""memory_bytes"": ""16777216"", ""organization"": ""x8""}",active,,https://example.com/datasheet/MEM50000306.pdf,,
XTAL50000307,XTAL50000307,TDK Corporation,TDK Corporation,xtal50000307,Crystal Oscillator,Crystal Oscillator,XTAL50000307 Crystal Oscillator from TDK Corporation. Sourced via professional procurement support; specs below.,,,"{""frequency_hz"": ""8000000"", ""load_capacitance_pf"": ""18"", ""package"": ""SMD""}",active,,https://example.com/datasheet/XTAL50000307.pdf,,
MCU50000308,MCU50000308,AcmeSemi,AcmeSemi,mcu50000308,Microcontroller,Microcontroller,MCU50000308 Microcontroller from AcmeSemi. Sourced via professional procurement support; specs below.,,,"{""io_count"": ""48"", ""ram_bytes"": ""20480"", ""voltage_v"": ""3.3V""}",active,,https://example.com/datasheet/MCU50000308.pdf,,
MOS50000309,MOS50000309,Vishay Intertechnology,Vishay Intertechnology,mos50000309,MOSFET,MOSFET,MOS50000309 MOSFET from Vishay Intertechnology. Sourced via professional procurement support; specs below.,,,"{""qg_nc"": ""45"", ""vgs_th_v"": ""2.5"", ""id_a"": ""30""}",active,,https://example.com/datasheet/MOS50000309.pdf,,
RES50000310,RES50000310,KEMET Electronics,KEMET Electronics,res50000310,Resistor,Resistor,RES50000310 Resistor from KEMET Electronics. Sourced via professional procurement support; specs below.,,,"{""package"": ""0805"", ""tolerance"": ""±1%"", ""resistance_ohm"": ""10000"", ""power_rating_w"": ""0.25""}",active,,https://example.com/datasheet/RES50000310.pdf,,
CAP50000311,CAP50000311,Walsin Technology,Walsin Technology,cap50000311,Capacitor,Capacitor,CAP50000311 Capacitor from Walsin Technology. Sourced via professional procurement support; specs below.,,,"{""package"": ""0603"", ""voltage_rating_v"": ""50"", ""capacitance_pf"": ""100000"", ""tolerance"": ""±10%""}",active,,https://example.com/datasheet/CAP50000311.pdf,,
IND50000312,IND50000312,Bourns,Bourns,ind50000312,Inductor,Inductor,IND50000312 Inductor from Bourns. Sourced via professional procurement support; specs below.,,,"{""inductance_uh"": ""4.7"", ""current_rating_a"": ""1.5""}",active,,https://example.com/datasheet/IND50000312.pdf,,
SEN50000313,SEN50000313,BoschDummy,BoschDummy,sen50000313,Sensors,Sensors,SEN50000313 Sensors from BoschDummy. Sourced via professional procurement support; specs below.,,,"{""resolution_bits"": ""12"", ""accuracy"": ""±0.5"", ""interface"": ""I2C""}",active,,https://example.com/datasheet/SEN50000313.pdf,,
CON50000314,CON50000314,Molex,Molex,con50000314,Connectors,Connectors,CON50000314 Connectors from Molex. Sourced via professional procurement support; specs below.,,,"{""voltage_rating_v"": ""50"", ""current_rating_a"": ""3"", ""positions"": ""40"", ""mounting"": ""SMD""}",active,,https://example.com/datasheet/CON50000314.pdf,,
MOD50000315,MOD50000315,u-blox,u-blox,mod50000315,Modules,Modules,MOD50000315 Modules from u-blox. Sourced via professional procurement support; specs below.,,,"{""output_power_dbm"": ""20"", ""modulation"": ""GFSK"", ""interface"": ""UART""}",active,,https://example.com/datasheet/MOD50000315.pdf,,
OPA50000316,OPA50000316,Texas Instruments,Texas Instruments,opa50000316,Analog IC,Analog IC,OPA50000316 Analog IC from Texas Instruments. Sourced via professional procurement support; specs below.,,,"{""gain_db"": ""100"", ""bandwidth_hz"": ""1000000"", ""supply_current_ua"": ""200""}",active,,https://example.com/datasheet/OPA50000316.pdf,,
PMIC50000317,PMIC50000317,SGMICRO,SGMICRO,pmic50000317,Power Management IC,Power Management IC,PMIC50000317 Power Management IC from SGMICRO. Sourced via professional procurement support; specs below.,,,"{""voltage_out_v"": ""5"", ""voltage_in_max_v"": ""28"", ""efficiency_percent"": ""92"", ""voltage_in_min_v"": ""4.5""}",active,,https://example.com/datasheet/PMIC50000317.pdf,,
DIO50000318,DIO50000318,RectFab,RectFab,dio50000318,Diode,Diode,DIO50000318 Diode from RectFab. Sourced via professional procurement support; specs below.,,,"{""vf_v"": ""0.7"", ""vrrm_v"": ""100"", ""if_a"": ""1""}",active,,https://example.com/datasheet/DIO50000318.pdf,,
LED50000319,LED50000319,OSRAM,OSRAM,led50000319,LED Components,LED Components,LED50000319 LED Components from OSRAM. Sourced via professional procurement support; specs below.,,,"{""forward_current_ma"": ""20"", ""forward_voltage_v"": ""2.1"", ""wavelength_nm"": ""650"", ""package"": ""0805""}",active,,https://example.com/datasheet/LED50000319.pdf,,
MEM50000320,MEM50000320,Micron Technology,Micron Technology,mem50000320,Memory IC,Memory IC,MEM50000320 Memory IC from Micron Technology. Sourced via professional procurement support; specs below.,,,"{""speed_hz"": ""104000000"", ""memory_bytes"": ""16777216""}",active,,https://example.com/datasheet/MEM50000320.pdf,,
XTAL50000321,XTAL50000321,CrystaWorks,CrystaWorks,xtal50000321,Crystal Oscillator,Crystal Oscillator,XTAL50000321 Crystal Oscillator from CrystaWorks. Sourced via professional procurement support; specs below.,,,"{""package"": ""SMD"", ""frequency_hz"": ""8000000"", ""load_capacitance_pf"": ""18""}",active,,https://example.com/datasheet/XTAL50000321.pdf,,
MCU50000322,MCU50000322,STMicroelectronics,STMicroelectronics,mcu50000322,Microcontroller,Microcontroller,MCU50000322 Microcontroller from STMicroelectronics. Sourced via professional procurement support; specs below.,,,"{""frequency_hz"": ""72000000"", ""package"": ""LQFP-48"", ""voltage_v"": ""3.3""}",active,,https://example.com/datasheet/MCU50000322.pdf,,
MOS50000323,MOS50000323,RiverSemi,RiverSemi,mos50000323,MOSFET,MOSFET,MOS50000323 MOSFET from RiverSemi. Sourced via professional procurement support; specs below.,,,"{""vgs_th_v"": ""2.5"", ""package"": ""SOT-23""}",active,,https://example.com/datasheet/MOS50000323.pdf,,
RES50000324,RES50000324,KEMET Electronics,KEMET Electronics,res50000324,Resistor,Resistor,RES50000324 Resistor from KEMET Electronics. Sourced via professional procurement support; specs below.,,,"{""resistance_ohm"": ""10000"", ""package"": ""0805""}",active,,https://example.com/datasheet/RES50000324.pdf,,
CAP50000325,CAP50000325,Holy Stone,Holy Stone,cap50000325,Capacitor,Capacitor,CAP50000325 Capacitor from Holy Stone. Sourced via professional procurement support; specs below.,,,"{""voltage_rating_v"": ""50"", ""temperature_coeff"": ""X7R""}",active,,https://example.com/datasheet/CAP50000325.pdf,,
IND50000326,IND50000326,TDK Corporation,TDK Corporation,ind50000326,Inductor,Inductor,IND50000326 Inductor from TDK Corporation. Sourced via professional procurement support; specs below.,,,"{""package"": ""0805"", ""tolerance"": ""±20%"", ""inductance_uh"": ""4.7"", ""current_rating_a"": ""1.5""}",active,,https://example.com/datasheet/IND50000326.pdf,,
SEN50000327,SEN50000327,NXP Semiconductors,NXP Semiconductors,sen50000327,Sensors,Sensors,SEN50000327 Sensors from NXP Semiconductors. Sourced via professional procurement support; specs below.,,,"{""resolution_bits"": ""12"", ""interface"": ""I2C"", ""accuracy"": ""±0.5"", ""Response Time"": ""5ms""}",active,,https://example.com/datasheet/SEN50000327.pdf,,
CON50000328,CON50000328,Molex,Molex,con50000328,Connectors,Connectors,CON50000328 Connectors from Molex. Sourced via professional procurement support; specs below.,,,"{""current_rating_a"": ""3"", ""positions"": ""40"", ""mounting"": ""SMD"", ""voltage_rating_v"": ""50""}",active,,https://example.com/datasheet/CON50000328.pdf,,
MOD50000329,MOD50000329,u-blox,u-blox,mod50000329,Modules,Modules,MOD50000329 Modules from u-blox. Sourced via professional procurement support; specs below.,,,"{""output_power_dbm"": ""20"", ""sensitivity_dbm"": ""-95"", ""data_rate_bps"": ""2000000"", ""modulation"": ""GFSK"", ""Antenna Type"": ""PCB""}",active,,https://example.com/datasheet/MOD50000329.pdf,,
OPA50000330,OPA50000330,Analog Devices,Analog Devices,opa50000330,Analog IC,Analog IC,OPA50000330 Analog IC from Analog Devices. Sourced via professional procurement support; specs below.,,,"{""package"": ""SOIC-8"", ""gain_db"": ""100"", ""Input Noise"": ""10nV""}",active,,https://example.com/datasheet/OPA50000330.pdf,,
PMIC50000331,PMIC50000331,Monolithic Power Systems,Monolithic Power Systems,pmic50000331,Power Management IC,Power Management IC,PMIC50000331 Power Management IC from Monolithic Power Systems. Sourced via professional procurement support; specs below.,,,"{""voltage_in_max_v"": ""28"", ""efficiency_percent"": ""92"", ""package"": ""SOT-23"", ""voltage_in_min_v"": ""4.5"", ""output_current_a"": ""3""}",active,,https://example.com/datasheet/PMIC50000331.pdf,,
DIO50000332,DIO50000332,Vishay Intertechnology,Vishay Intertechnology,dio50000332,Diode,Diode,DIO50000332 Diode from Vishay Intertechnology. Sourced via professional procurement support; specs below.,,,"{""vrrm_v"": ""100"", ""vf_v"": ""0.7"", ""if_a"": ""1""}",active,,https://example.com/datasheet/DIO50000332.pdf,,
LED50000333,LED50000333,Everlight Electronics,Everlight Electronics,led50000333,LED Components,LED Components,LED50000333 LED Components from Everlight Electronics. Sourced via professional procurement support; specs below.,,,"{""forward_voltage_v"": ""2.1"", ""package"": ""0805"", ""forward_current_ma"": ""20""}",active,,https://example.com/datasheet/LED50000333.pdf,,
MEM50000334,MEM50000334,StoreX,StoreX,mem50000334,Memory IC,Memory IC,MEM50000334 Memory IC from StoreX. Sourced via professional procurement support; specs below.,,,"{""speed_hz"": ""104000000"", ""interface"": ""SPI""}",active,,https://example.com/datasheet/MEM50000334.pdf,,
XTAL50000335,XTAL50000335,OscInc,OscInc,xtal50000335,Crystal Oscillator,Crystal Oscillator,XTAL50000335 Crystal Oscillator from OscInc. Sourced via professional procurement support; specs below.,,,"{""load_capacitance_pf"": ""18"", ""frequency_hz"": ""8000000""}",active,,https://example.com/datasheet/XTAL50000335.pdf,,
MCU50000336,MCU50000336,GigaDevice Semiconductor,GigaDevice Semiconductor,mcu50000336,Microcontroller,Microcontroller,MCU50000336 Microcontroller from GigaDevice Semiconductor. Sourced via professional procurement support; specs below.,,,"{""voltage_v"": ""3.3"", ""ram_bytes"": ""20480"", ""package"": ""LQFP-48"", ""Thermal Resistance"": ""45 C/W""}",active,,https://example.com/datasheet/MCU50000336.pdf,,
MOS50000337,MOS50000337,Yangjie,Yangjie,mos50000337,MOSFET,MOSFET,MOS50000337 MOSFET from Yangjie. Sourced via professional procurement support; specs below.,,,"{""rds_on_mohm"": ""8"", ""qg_nc"": ""45"", ""id_a"": ""30"", ""vgs_th_v"": ""2.5"", ""vds_v"": ""55V""}",active,,https://example.com/datasheet/MOS50000337.pdf,,
RES50000338,RES50000338,Bourns,Bourns,res50000338,Resistor,Resistor,RES50000338 Resistor from Bourns. Sourced via professional procurement support; specs below.,,,"{""temperature_coeff"": ""X7R"", ""package"": ""0805"", ""resistance_ohm"": ""10000"", ""tolerance"": ""±1%""}",active,,https://example.com/datasheet/RES50000338.pdf,,
